ds_end,window_len,lat,lon,municipio,uf,area_m2,objetivo,crop_id,chuva_total,et0_total,balanco_hidrico,dias_secos,dias_chuva_forte,tmax_media,tmax_p95,rh_media,vento_medio,score_teacher,flags
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,alface,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,couve,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,tomate_mesa,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.28,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1;penal_obj:risco_alto;penal_obj:investimento_alto;penal_obj:complexidade_alta
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,pimentao,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,quiabo,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,batata_doce,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,mandioca,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,banana_escala_pequena,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,maracuja,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,goiaba_escala_pequena,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,abacaxi,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,melancia,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,milho_verde_pequena_escala,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,horta_medicinal_mista,68.19999999999999,30.71,37.48999999999999,0,1,28.17142857142857,28.85,97.14285714285714,15.628571428571428,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,alface,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,couve,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,tomate_mesa,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.28,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1;penal_obj:risco_alto;penal_obj:investimento_alto;penal_obj:complexidade_alta
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,pimentao,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,quiabo,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,batata_doce,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,mandioca,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,banana_escala_pequena,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,maracuja,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,goiaba_escala_pequena,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,abacaxi,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,melancia,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,milho_verde_pequena_escala,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-08,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,horta_medicinal_mista,165.3,58.25,107.05000000000001,0,3,27.7,28.935,97.42857142857143,15.792857142857144,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,alface,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,couve,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,tomate_mesa,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.28,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1;penal_obj:risco_alto;penal_obj:investimento_alto;penal_obj:complexidade_alta
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,pimentao,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,quiabo,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,batata_doce,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,mandioca,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,banana_escala_pequena,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,maracuja,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,goiaba_escala_pequena,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,abacaxi,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,melancia,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,milho_verde_pequena_escala,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,horta_medicinal_mista,74.3,29.78,44.519999999999996,0,1,28.142857142857142,28.85,97.14285714285714,14.685714285714285,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,alface,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,couve,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,tomate_mesa,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.28,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1;penal_obj:risco_alto;penal_obj:investimento_alto;penal_obj:complexidade_alta
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,pimentao,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,quiabo,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,batata_doce,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,mandioca,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,banana_escala_pequena,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,maracuja,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,goiaba_escala_pequena,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,abacaxi,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,melancia,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,milho_verde_pequena_escala,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-09,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,horta_medicinal_mista,142.6,59.36999999999999,83.23,0,2,27.82857142857143,28.935,97.35714285714286,15.02142857142857,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,alface,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,couve,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,tomate_mesa,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.28,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1;penal_obj:risco_alto;penal_obj:investimento_alto;penal_obj:complexidade_alta
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,pimentao,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,quiabo,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,batata_doce,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,mandioca,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,banana_escala_pequena,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,maracuja,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,goiaba_escala_pequena,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,abacaxi,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,melancia,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,milho_verde_pequena_escala,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,horta_medicinal_mista,72.39999999999999,30.38,42.019999999999996,0,1,28.2,28.97,97.57142857142857,14.085714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,alface,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,couve,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,tomate_mesa,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.28,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1;penal_obj:risco_alto;penal_obj:investimento_alto;penal_obj:complexidade_alta
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,pimentao,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,quiabo,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,batata_doce,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,mandioca,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,banana_escala_pequena,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,maracuja,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,goiaba_escala_pequena,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,abacaxi,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,melancia,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,milho_verde_pequena_escala,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-10,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,horta_medicinal_mista,137.39999999999998,62.25999999999999,75.13999999999999,0,2,28.071428571428573,28.935,97.5,14.614285714285714,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,alface,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,couve,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,tomate_mesa,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.28,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1;penal_obj:risco_alto;penal_obj:investimento_alto;penal_obj:complexidade_alta
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,pimentao,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,quiabo,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,batata_doce,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,mandioca,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,banana_escala_pequena,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,maracuja,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,goiaba_escala_pequena,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,abacaxi,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,melancia,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,milho_verde_pequena_escala,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,7,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,horta_medicinal_mista,61.2,32.15,29.050000000000004,0,1,28.58571428571429,29.63,97.28571428571429,13.985714285714284,0.8,penal_umidade:rh>=90_chuva>=40;penal_chuva_forte:>=1
2025-01-11,14,-17.7923,-50.9191,Rio Verde,GO,5000.0,baixo_risco,alface,115.89999999999999,63.88,52.01999999999999,0,1,28.27142857142857,29.314999999999998,97.42857142857143,14.657142857142857,0.68,penal_doenca:rh>=90_chuva>=40;penal_chuva_forte:>=1
