ds,y,tmin,tmax,vento,ur,radiacao,tmean
2022-04-05,0.0,18.4,32.3,14.4,74,24.33,25.349999999999998
2022-04-06,0.1,19.9,31.7,10.2,69,20.55,25.799999999999997
2022-04-07,0.0,18.9,32.5,10.2,85,23.05,25.7
2022-04-08,0.1,19.4,31.2,17.4,85,19.58,25.299999999999997
2022-04-09,0.8,19.9,30.7,12.4,94,19.82,25.299999999999997
2022-04-10,1.2,20.0,30.6,10.5,97,18.8,25.3
2022-04-11,3.3,19.6,30.8,9.6,95,19.71,25.200000000000003
2022-04-12,0.3,20.3,30.5,23.0,98,20.24,25.4
2022-04-13,0.1,19.4,30.9,10.8,95,21.75,25.15
2022-04-14,3.4,19.3,29.7,12.3,95,21.93,24.5
2022-04-15,0.1,18.7,29.1,13.4,95,18.99,23.9
2022-04-16,0.0,17.3,29.4,12.2,83,23.76,23.35
2022-04-17,0.0,15.2,29.8,10.9,67,22.83,22.5
2022-04-18,0.0,18.3,30.1,10.9,79,21.94,24.200000000000003
2022-04-19,0.0,18.2,29.2,11.2,83,20.55,23.7
2022-04-20,0.0,16.7,30.3,14.8,81,23.38,23.5
2022-04-21,0.0,17.6,29.8,10.2,71,22.39,23.700000000000003
2022-04-22,0.0,18.1,29.9,13.4,73,18.77,24.0
2022-04-23,0.0,16.1,30.0,7.3,82,21.42,23.05
2022-04-24,0.2,17.7,30.6,13.6,95,20.8,24.15
2022-04-25,0.0,19.0,30.9,15.9,76,19.85,24.95
2022-04-26,0.0,18.9,30.1,13.7,74,20.24,24.5
2022-04-27,0.0,17.9,29.5,12.8,80,19.39,23.7
2022-04-28,0.0,18.7,30.5,15.0,76,22.05,24.6
2022-04-29,0.0,17.3,30.4,14.3,76,21.57,23.85
2022-04-30,0.0,17.0,30.0,14.6,82,21.61,23.5
2022-05-01,0.0,17.0,29.5,12.0,68,19.98,23.25
2022-05-02,0.0,16.7,30.1,11.3,75,18.68,23.4
2022-05-03,0.0,19.4,31.0,13.5,74,18.53,25.2
2022-05-04,0.1,18.6,28.8,15.4,82,19.72,23.700000000000003
2022-05-05,0.4,16.0,28.4,12.0,89,19.68,22.2
2022-05-06,0.0,16.6,30.3,10.5,80,20.78,23.450000000000003
2022-05-07,3.5,17.8,28.4,10.9,83,16.87,23.1
2022-05-08,0.2,19.1,28.4,9.4,89,12.62,23.75
2022-05-09,0.0,19.0,29.1,11.8,90,17.9,24.05
2022-05-10,0.0,18.1,29.2,15.8,76,19.45,23.65
2022-05-11,0.0,17.8,28.7,9.4,76,18.92,23.25
2022-05-12,0.1,18.5,27.7,8.6,83,16.56,23.1
2022-05-13,0.0,17.8,28.6,10.7,89,16.37,23.200000000000003
2022-05-14,0.0,18.2,30.0,13.0,82,18.44,24.1
2022-05-15,0.0,18.4,29.3,21.1,82,18.89,23.85
2022-05-16,0.3,17.9,26.1,13.7,99,14.94,22.0
2022-05-17,0.0,14.4,23.7,15.2,88,15.92,19.05
2022-05-18,0.0,10.1,18.4,17.7,68,20.77,14.25
2022-05-19,0.0,6.8,18.6,18.9,79,19.97,12.700000000000001
2022-05-20,0.0,7.3,23.0,12.5,92,20.81,15.15
2022-05-21,0.0,8.5,26.3,8.5,86,20.75,17.4
2022-05-22,0.0,10.0,28.2,9.4,79,20.48,19.1
2022-05-23,0.0,11.5,28.5,9.7,80,19.95,20.0
2022-05-24,0.0,15.8,29.0,16.3,76,17.99,22.4
2022-05-25,0.0,16.4,27.7,17.6,67,19.87,22.049999999999997
2022-05-26,0.0,14.1,28.0,15.8,75,19.69,21.05
2022-05-27,0.0,16.0,29.2,13.8,74,18.41,22.6
2022-05-28,0.0,16.0,28.4,8.7,75,17.58,22.2
2022-05-29,0.0,15.4,29.4,9.8,70,19.47,22.4
2022-05-30,0.0,13.3,30.1,10.7,79,19.5,21.700000000000003
2022-05-31,0.0,15.6,30.8,9.5,64,19.0,23.2
2022-06-01,0.0,15.2,30.9,14.1,65,19.43,23.049999999999997
2022-06-02,0.0,16.8,30.7,9.8,61,19.25,23.75
2022-06-03,0.0,15.2,30.1,14.9,74,19.06,22.65
2022-06-04,0.0,16.3,30.0,13.0,92,18.81,23.15
2022-06-05,0.0,17.0,28.8,16.9,74,18.72,22.9
2022-06-06,0.0,15.1,28.6,12.3,73,19.08,21.85
2022-06-07,0.0,15.6,29.3,9.8,67,18.9,22.45
2022-06-08,0.0,16.7,30.1,9.5,70,16.13,23.4
2022-06-09,0.0,17.3,29.4,11.3,82,17.31,23.35
2022-06-10,0.0,16.1,28.4,16.1,96,15.39,22.25
2022-06-11,0.0,15.6,25.8,16.0,97,11.45,20.7
2022-06-12,0.0,15.9,24.6,16.6,87,12.11,20.25
2022-06-13,0.0,13.2,26.1,13.4,85,17.07,19.65
2022-06-14,0.0,14.5,30.8,13.9,58,17.25,22.65
2022-06-15,0.0,17.9,29.6,10.5,82,16.64,23.75
2022-06-16,0.0,17.6,30.3,12.2,78,18.57,23.950000000000003
2022-06-17,0.0,14.7,30.0,9.4,75,18.92,22.35
2022-06-18,0.0,16.8,27.9,18.3,83,17.6,22.35
2022-06-19,0.0,15.9,29.5,12.5,97,18.23,22.7
2022-06-20,0.0,15.7,29.5,12.1,70,18.62,22.6
2022-06-21,0.0,16.6,29.2,15.6,74,18.77,22.9
2022-06-22,0.0,14.1,28.9,12.2,76,19.01,21.5
2022-06-23,0.0,15.2,28.6,14.7,72,18.33,21.9
2022-06-24,0.0,15.1,29.1,12.7,73,18.96,22.1
2022-06-25,0.0,14.2,28.2,14.5,76,18.99,21.2
2022-06-26,0.0,13.4,28.2,10.5,74,18.99,20.8
2022-06-27,0.0,14.7,28.3,13.1,71,18.95,21.5
2022-06-28,0.0,14.4,27.9,12.0,73,18.98,21.15
2022-06-29,0.0,13.6,28.2,9.2,75,18.77,20.9
2022-06-30,0.0,13.4,27.8,12.4,79,18.76,20.6
2022-07-01,0.0,14.1,29.8,15.6,72,19.11,21.95
2022-07-02,0.0,15.4,30.0,13.5,59,19.05,22.7
2022-07-03,0.0,16.3,29.6,15.9,63,19.1,22.950000000000003
2022-07-04,0.0,14.3,27.9,15.9,69,19.53,21.1
2022-07-05,0.0,12.5,27.4,15.3,65,19.27,19.95
2022-07-06,0.0,14.5,28.5,17.8,63,19.38,21.5
2022-07-07,0.0,13.7,28.8,10.0,65,18.84,21.25
2022-07-08,0.0,16.4,29.0,13.7,65,19.09,22.7
2022-07-09,0.0,16.4,28.5,19.1,55,19.4,22.45
2022-07-10,0.0,14.5,28.3,15.8,69,19.3,21.4
2022-07-11,0.0,15.9,28.3,19.7,60,19.45,22.1
2022-07-12,0.0,14.0,28.1,10.2,70,19.54,21.05
2022-07-13,0.0,14.1,29.6,18.4,57,19.86,21.85
2022-07-14,0.0,16.5,30.3,20.6,56,19.4,23.4
2022-07-15,0.0,16.9,30.2,12.2,58,19.54,23.549999999999997
2022-07-16,0.0,16.0,30.5,12.1,61,19.34,23.25
2022-07-17,0.0,15.4,31.4,16.2,58,19.63,23.4
2022-07-18,0.0,15.9,30.1,16.5,60,20.04,23.0
2022-07-19,0.0,14.9,29.6,14.4,61,19.77,22.25
2022-07-20,0.0,15.3,29.0,17.0,69,19.92,22.15
2022-07-21,0.0,15.1,29.3,17.3,63,19.88,22.2
2022-07-22,0.0,15.3,28.7,16.9,66,19.98,22.0
2022-07-23,0.0,15.1,29.6,12.7,59,20.18,22.35
2022-07-24,0.0,15.6,29.8,14.5,62,20.14,22.7
2022-07-25,0.0,15.6,29.5,13.7,61,20.22,22.55
2022-07-26,0.0,15.4,30.2,14.2,65,20.62,22.8
2022-07-27,0.0,14.7,29.6,16.5,61,20.73,22.15
2022-07-28,0.0,14.3,30.0,9.9,67,20.72,22.15
2022-07-29,0.0,13.4,30.4,13.1,58,20.64,21.9
2022-07-30,0.0,15.9,30.7,13.0,52,19.26,23.3
2022-07-31,0.0,15.7,31.8,10.5,62,20.28,23.75
2022-08-01,0.0,15.2,32.3,12.7,54,20.12,23.75
2022-08-02,0.0,17.0,31.8,16.5,53,17.52,24.4
2022-08-03,0.0,18.4,31.2,20.0,51,20.85,24.799999999999997
2022-08-04,0.0,17.8,31.3,16.8,49,21.01,24.55
2022-08-05,0.0,17.2,32.2,9.5,47,20.41,24.700000000000003
2022-08-06,0.0,16.1,33.3,10.6,45,21.21,24.7
2022-08-07,0.0,19.1,33.8,11.7,38,21.16,26.45
2022-08-08,0.0,17.5,33.0,18.1,48,19.76,25.25
2022-08-09,0.0,18.6,32.2,17.7,65,18.47,25.400000000000002
2022-08-10,0.0,15.3,24.3,16.7,82,15.67,19.8
2022-08-11,0.0,11.2,26.5,15.8,64,21.86,18.85
2022-08-12,0.0,11.2,31.0,10.0,51,22.22,21.1
2022-08-13,0.0,14.8,31.9,14.0,47,21.32,23.35
2022-08-14,0.0,17.7,31.4,14.6,57,21.88,24.549999999999997
2022-08-15,0.0,16.9,32.1,15.4,50,22.05,24.5
2022-08-16,0.0,17.4,33.0,19.6,51,20.2,25.2
2022-08-17,0.0,19.6,33.2,19.5,45,21.75,26.400000000000002
2022-08-18,0.0,18.6,33.0,21.6,42,22.28,25.8
2022-08-19,0.0,16.9,29.1,26.6,75,21.34,23.0
2022-08-20,0.0,15.6,30.2,22.0,70,22.11,22.9
2022-08-21,0.0,17.6,29.6,20.3,57,22.22,23.6
2022-08-22,0.0,16.3,29.2,18.6,56,22.28,22.75
2022-08-23,0.0,15.1,29.2,20.2,55,22.65,22.15
2022-08-24,0.0,15.9,29.6,18.7,48,21.89,22.75
2022-08-25,0.0,17.2,31.1,17.9,39,21.95,24.15
2022-08-26,0.0,17.3,31.9,18.9,42,22.1,24.6
2022-08-27,0.0,18.9,31.9,16.8,44,22.71,25.4
2022-08-28,0.0,18.2,32.8,19.4,49,22.45,25.5
2022-08-29,0.0,18.3,33.7,16.5,39,22.95,26.0
2022-08-30,0.0,18.9,32.5,18.0,58,21.28,25.7
2022-08-31,0.0,19.3,31.0,16.6,59,21.39,25.15
2022-09-01,0.0,18.3,31.0,16.0,51,22.98,24.65
2022-09-02,0.0,15.7,31.6,13.5,45,23.68,23.65
2022-09-03,0.0,15.7,33.7,12.8,51,23.35,24.700000000000003
2022-09-04,0.0,17.5,33.3,13.7,34,23.42,25.4
2022-09-05,0.0,18.5,34.4,21.9,49,22.8,26.45
2022-09-06,0.0,20.9,32.8,20.7,45,21.13,26.849999999999998
2022-09-07,0.0,20.5,33.3,16.9,48,21.77,26.9
2022-09-08,0.0,19.5,34.2,17.4,49,20.87,26.85
2022-09-09,0.0,19.7,35.2,24.5,46,20.15,27.450000000000003
2022-09-10,0.0,19.3,35.1,13.2,41,23.53,27.200000000000003
2022-09-11,0.0,20.0,37.1,13.0,34,20.33,28.55
2022-09-12,0.0,21.8,36.5,17.9,28,17.97,29.15
2022-09-13,0.0,20.7,36.2,14.8,33,20.29,28.450000000000003
2022-09-14,0.0,21.9,36.4,18.7,33,20.45,29.15
2022-09-15,0.0,20.2,33.7,21.9,72,22.13,26.950000000000003
2022-09-16,0.0,19.1,33.5,16.7,72,22.04,26.3
2022-09-17,0.0,20.1,33.7,15.5,68,21.8,26.900000000000002
2022-09-18,0.0,20.9,34.9,22.2,76,20.75,27.9
2022-09-19,0.0,21.8,29.5,15.5,64,10.07,25.65
2022-09-20,0.1,20.5,33.5,14.5,74,21.46,27.0
2022-09-21,0.4,19.7,33.4,15.3,92,18.32,26.549999999999997
2022-09-22,22.0,20.1,28.7,22.9,97,15.16,24.4
2022-09-23,0.6,19.4,26.1,14.1,98,10.35,22.75
2022-09-24,0.0,17.4,29.1,14.0,88,18.4,23.25
2022-09-25,0.2,18.8,31.4,25.7,74,19.51,25.1
2022-09-26,0.1,19.3,32.6,14.5,88,22.25,25.950000000000003
2022-09-27,0.0,20.6,28.6,13.2,88,13.32,24.6
2022-09-28,0.0,19.7,30.9,19.4,91,18.31,25.299999999999997
2022-09-29,0.3,19.1,32.4,20.5,85,20.75,25.75
2022-09-30,1.0,19.4,33.3,17.6,89,20.81,26.349999999999998
2022-10-01,0.6,19.9,33.1,17.0,85,22.27,26.5
2022-10-02,16.6,20.1,34.0,20.3,92,16.77,27.05
2022-10-03,4.0,19.3,29.2,14.9,95,18.1,24.25
2022-10-04,2.3,19.0,32.2,19.1,91,21.39,25.6
2022-10-05,6.0,19.3,29.2,18.3,85,20.44,24.25
2022-10-06,1.2,20.1,33.8,20.5,84,21.39,26.95
2022-10-07,11.2,20.4,25.0,15.9,91,10.01,22.7
2022-10-08,0.9,18.2,29.8,13.9,98,19.63,24.0
2022-10-09,19.5,19.6,31.6,17.1,93,20.57,25.6
2022-10-10,0.1,18.9,31.3,16.1,97,21.55,25.1
2022-10-11,0.0,17.8,33.3,21.3,97,22.54,25.549999999999997
2022-10-12,0.0,18.6,32.3,19.2,66,23.83,25.45
2022-10-13,0.0,17.8,34.0,19.2,82,25.02,25.9
2022-10-14,0.0,18.0,35.4,16.9,58,25.97,26.7
2022-10-15,0.0,20.4,35.1,22.3,46,27.05,27.75
2022-10-16,0.0,20.3,34.3,21.2,44,27.48,27.299999999999997
2022-10-17,0.0,19.0,36.1,21.4,53,26.6,27.55
2022-10-18,0.0,20.7,35.6,19.3,38,20.48,28.15
2022-10-19,0.0,21.4,36.0,14.0,41,23.65,28.7
2022-10-20,0.0,23.3,34.3,17.8,53,17.54,28.799999999999997
2022-10-21,2.5,20.4,27.4,14.3,91,10.52,23.9
2022-10-22,2.9,19.2,30.5,12.9,99,16.12,24.85
2022-10-23,9.7,21.4,28.4,17.1,85,15.91,24.9
2022-10-24,0.7,20.3,31.7,14.4,87,19.37,26.0
2022-10-25,0.0,18.3,32.8,13.7,95,26.13,25.549999999999997
2022-10-26,0.1,19.9,33.2,13.2,87,25.07,26.55
2022-10-27,8.4,20.3,33.5,17.1,92,23.8,26.9
2022-10-28,2.9,19.5,32.5,12.2,95,24.71,26.0
2022-10-29,17.3,20.5,29.0,21.3,95,16.53,24.75
2022-10-30,1.1,21.0,31.3,17.6,80,19.36,26.15
2022-10-31,3.2,19.5,30.7,16.3,90,21.91,25.1
2022-11-01,13.3,18.9,26.0,20.6,96,16.54,22.45
2022-11-02,0.1,17.4,23.9,18.5,83,11.91,20.65
2022-11-03,0.0,18.8,23.8,19.9,80,12.25,21.3
2022-11-04,0.2,15.7,26.1,17.1,90,21.06,20.9
2022-11-05,0.0,16.0,28.6,13.3,85,24.87,22.3
2022-11-06,0.0,17.4,31.1,13.6,83,26.14,24.25
2022-11-07,0.0,16.8,31.1,12.0,73,27.22,23.950000000000003
2022-11-08,0.8,19.1,31.3,14.7,85,24.18,25.200000000000003
2022-11-09,1.7,18.6,31.9,15.6,85,22.51,25.25
2022-11-10,2.2,19.1,32.7,15.3,93,22.99,25.900000000000002
2022-11-11,0.3,18.9,31.6,25.0,92,22.52,25.25
2022-11-12,0.7,20.0,29.4,13.3,82,21.06,24.7
2022-11-13,1.1,20.0,32.7,18.0,85,24.52,26.35
2022-11-14,6.7,20.7,31.4,19.4,90,23.54,26.049999999999997
2022-11-15,16.2,20.3,28.8,8.2,98,17.76,24.55
2022-11-16,0.1,19.2,30.3,8.9,98,26.52,24.75
2022-11-17,0.0,17.9,32.4,8.9,97,30.02,25.15
2022-11-18,0.2,19.3,32.2,16.5,81,26.12,25.75
2022-11-19,9.1,19.0,29.6,15.2,93,22.37,24.3
2022-11-20,2.0,18.2,28.1,16.4,97,23.84,23.15
2022-11-21,0.7,18.0,30.5,12.5,94,24.51,24.25
2022-11-22,5.6,19.3,29.5,14.3,93,23.05,24.4
2022-11-23,3.8,19.4,28.0,12.3,96,21.44,23.7
2022-11-24,9.1,19.7,29.2,13.6,96,21.47,24.45
2022-11-25,1.5,19.2,29.7,10.1,98,26.75,24.45
2022-11-26,0.1,18.7,28.8,10.9,95,22.26,23.75
2022-11-27,2.9,19.0,26.9,15.1,94,20.42,22.95
2022-11-28,0.8,19.0,28.6,10.9,98,21.88,23.8
2022-11-29,0.7,18.2,28.8,16.4,94,25.51,23.5
2022-11-30,2.0,19.1,27.9,22.5,93,20.51,23.5
2022-12-01,0.4,18.6,28.8,15.5,96,22.85,23.700000000000003
2022-12-02,6.8,19.8,29.2,12.1,95,21.4,24.5
2022-12-03,17.4,19.8,28.3,12.1,97,21.11,24.05
2022-12-04,15.9,20.1,25.8,13.4,96,11.93,22.950000000000003
2022-12-05,17.2,18.2,26.1,11.5,96,14.99,22.15
2022-12-06,7.3,19.7,27.7,12.2,95,14.52,23.7
2022-12-07,0.5,19.2,27.9,9.2,98,20.98,23.549999999999997
2022-12-08,2.7,19.0,29.0,12.8,100,21.71,24.0
2022-12-09,12.7,19.9,28.2,13.7,95,20.1,24.049999999999997
2022-12-10,8.1,19.2,28.0,17.4,98,17.8,23.6
2022-12-11,2.3,18.6,29.0,16.7,94,24.22,23.8
2022-12-12,0.4,20.3,28.7,16.1,94,23.66,24.5
2022-12-13,5.7,20.4,26.3,21.4,95,19.46,23.35
2022-12-14,8.3,19.6,27.4,16.2,98,20.85,23.5
2022-12-15,6.3,19.6,25.9,15.0,98,17.76,22.75
2022-12-16,24.6,19.2,24.6,13.1,99,11.9,21.9
2022-12-17,17.2,18.9,27.2,17.3,97,17.56,23.049999999999997
2022-12-18,5.8,18.8,27.4,14.1,96,21.93,23.1
2022-12-19,22.5,19.5,26.6,15.9,97,19.18,23.05
2022-12-20,15.1,19.9,23.7,18.7,96,8.89,21.799999999999997
2022-12-21,17.3,19.1,25.5,16.0,97,12.13,22.3
2022-12-22,0.6,17.4,27.7,12.9,100,26.86,22.549999999999997
2022-12-23,9.6,17.0,28.2,11.4,99,27.22,22.6
2022-12-24,8.1,18.4,28.4,15.0,96,21.15,23.4
2022-12-25,11.2,18.6,27.8,20.2,98,19.9,23.200000000000003
2022-12-26,13.4,19.8,23.8,16.1,98,11.01,21.8
2022-12-27,4.3,19.6,25.3,17.8,94,13.27,22.450000000000003
2022-12-28,13.9,19.6,27.3,14.9,94,23.58,23.450000000000003
2022-12-29,12.2,20.2,27.9,14.1,97,15.92,24.049999999999997
2022-12-30,20.6,19.4,24.2,9.1,100,10.84,21.799999999999997
2022-12-31,21.7,19.9,26.4,15.3,98,15.31,23.15
2023-01-01,4.6,18.9,27.4,10.8,99,20.18,23.15
2023-01-02,6.4,19.4,28.0,12.0,94,19.38,23.7
2023-01-03,3.4,19.0,27.0,11.9,99,21.3,23.0
2023-01-04,3.0,19.4,26.2,17.7,96,17.92,22.799999999999997
2023-01-05,13.9,20.5,26.0,18.7,95,16.35,23.25
2023-01-06,17.4,19.2,22.4,20.3,96,7.75,20.799999999999997
2023-01-07,8.1,18.2,25.9,17.5,97,16.15,22.049999999999997
2023-01-08,17.2,19.4,25.8,17.1,97,13.63,22.6
2023-01-09,1.6,19.6,26.9,18.7,97,18.55,23.25
2023-01-10,0.2,17.4,27.9,13.1,99,23.37,22.65
2023-01-11,5.8,19.6,28.1,15.2,97,25.19,23.85
2023-01-12,2.0,17.6,28.1,13.4,100,25.63,22.85
2023-01-13,8.7,18.3,27.4,14.6,98,21.76,22.85
2023-01-14,10.1,19.6,28.3,6.6,98,23.91,23.950000000000003
2023-01-15,4.9,18.6,27.8,9.0,97,21.5,23.200000000000003
2023-01-16,3.4,19.4,28.0,13.6,96,22.98,23.7
2023-01-17,0.3,19.2,28.8,9.3,90,26.49,24.0
2023-01-18,1.3,18.0,26.7,10.8,91,22.3,22.35
2023-01-19,1.8,17.5,28.3,8.7,97,26.43,22.9
2023-01-20,2.0,18.6,26.9,16.7,97,20.98,22.75
2023-01-21,2.9,18.9,26.8,17.3,93,17.76,22.85
2023-01-22,3.5,18.5,27.0,19.5,98,22.78,22.75
2023-01-23,11.3,19.4,25.7,18.2,97,16.61,22.549999999999997
2023-01-24,12.6,19.8,26.7,17.7,95,16.83,23.25
2023-01-25,11.5,20.2,27.0,8.9,97,17.1,23.6
2023-01-26,15.5,18.7,27.4,10.4,99,20.8,23.049999999999997
2023-01-27,12.8,18.9,27.1,12.8,97,21.48,23.0
2023-01-28,7.8,20.1,27.1,12.2,96,20.04,23.6
2023-01-29,6.2,18.3,27.7,7.0,100,25.63,23.0
2023-01-30,4.3,18.5,27.2,12.6,96,20.57,22.85
2023-01-31,4.2,18.5,27.4,9.3,98,21.35,22.95
2023-02-01,0.4,18.7,28.5,11.8,99,27.1,23.6
2023-02-02,0.2,18.9,28.9,12.2,92,25.55,23.9
2023-02-03,6.7,19.0,28.7,12.2,97,22.48,23.85
2023-02-04,1.6,18.7,28.6,10.0,99,21.07,23.65
2023-02-05,3.3,18.8,28.4,7.9,98,25.96,23.6
2023-02-06,1.1,19.4,28.1,15.5,99,20.77,23.75
2023-02-07,0.2,18.9,29.4,7.9,100,26.86,24.15
2023-02-08,0.6,19.3,29.9,9.0,94,26.31,24.6
2023-02-09,8.5,20.2,29.5,10.3,95,24.98,24.85
2023-02-10,15.3,18.8,28.7,13.4,100,20.94,23.75
2023-02-11,1.0,19.6,29.2,13.0,98,24.28,24.4
2023-02-12,0.2,19.9,29.7,8.4,94,25.44,24.799999999999997
2023-02-13,1.1,20.0,29.0,9.0,95,23.86,24.5
2023-02-14,0.0,19.4,31.8,10.0,94,26.67,25.6
2023-02-15,0.0,19.5,31.2,13.1,89,26.61,25.35
2023-02-16,0.1,19.0,29.3,10.6,98,24.06,24.15
2023-02-17,0.5,19.8,30.3,11.1,93,26.83,25.05
2023-02-18,9.4,20.3,27.1,10.2,92,15.58,23.700000000000003
2023-02-19,1.6,19.8,30.1,13.8,98,22.17,24.950000000000003
2023-02-20,2.6,18.9,27.3,10.7,98,21.63,23.1
2023-02-21,0.4,18.0,28.0,8.1,98,20.92,23.0
2023-02-22,4.6,20.0,26.5,9.7,96,12.33,23.25
2023-02-23,4.5,19.8,28.3,11.3,97,21.9,24.05
2023-02-24,6.0,19.0,29.5,10.5,95,25.89,24.25
2023-02-25,2.7,18.7,28.8,10.1,100,20.78,23.75
2023-02-26,0.4,19.4,30.1,11.2,98,25.96,24.75
2023-02-27,0.3,19.7,30.9,11.5,96,26.15,25.299999999999997
2023-02-28,0.0,19.6,31.7,11.3,80,27.41,25.65
2023-03-01,4.3,19.8,29.9,11.2,95,24.38,24.85
2023-03-02,2.5,19.4,29.6,10.5,95,23.55,24.5
2023-03-03,4.0,18.9,29.4,14.8,95,22.69,24.15
2023-03-04,1.3,19.3,30.6,9.7,98,26.52,24.950000000000003
2023-03-05,0.0,17.9,30.1,11.3,98,26.41,24.0
2023-03-06,0.1,20.1,30.5,11.6,85,20.78,25.3
2023-03-07,7.5,19.5,27.3,11.9,96,20.19,23.4
2023-03-08,21.3,19.9,26.8,12.5,96,14.3,23.35
2023-03-09,25.3,20.0,25.5,10.1,97,11.1,22.75
2023-03-10,6.4,19.0,25.6,12.8,96,14.85,22.3
2023-03-11,1.3,19.9,27.4,12.6,98,17.28,23.65
2023-03-12,1.4,18.8,27.3,12.4,100,17.78,23.05
2023-03-13,4.6,19.8,26.1,12.2,99,14.22,22.950000000000003
2023-03-14,12.1,19.6,25.7,8.0,96,14.79,22.65
2023-03-15,9.1,18.7,26.6,15.1,98,18.05,22.65
2023-03-16,3.9,19.7,25.6,8.1,96,14.79,22.65
2023-03-17,8.2,19.9,25.5,10.2,97,11.98,22.7
2023-03-18,3.6,19.4,25.7,12.0,99,11.58,22.549999999999997
2023-03-19,18.5,18.9,27.3,10.8,98,17.64,23.1
2023-03-20,12.2,18.4,25.8,12.3,98,12.95,22.1
2023-03-21,4.3,18.8,26.8,16.2,96,13.73,22.8
2023-03-22,5.0,18.8,26.9,9.7,97,17.79,22.85
2023-03-23,0.5,17.7,27.8,12.5,100,21.13,22.75
2023-03-24,0.4,17.3,29.1,11.7,97,24.8,23.200000000000003
2023-03-25,0.0,17.8,30.1,10.4,86,26.61,23.950000000000003
2023-03-26,0.0,16.5,30.7,13.9,77,24.66,23.6
2023-03-27,0.0,17.7,29.4,9.5,79,24.2,23.549999999999997
2023-03-28,0.2,20.2,29.0,7.8,90,18.77,24.6
2023-03-29,0.2,18.5,29.1,13.0,96,23.72,23.8
2023-03-30,0.0,17.2,29.9,7.7,83,25.85,23.549999999999997
2023-03-31,0.0,17.3,29.8,8.9,82,24.75,23.55
2023-04-01,0.0,17.1,29.1,14.2,91,23.66,23.1
2023-04-02,5.4,18.8,27.4,10.4,96,20.68,23.1
2023-04-03,0.4,17.9,27.6,9.2,97,21.64,22.75
2023-04-04,0.0,16.4,27.8,10.4,96,22.64,22.1
2023-04-05,7.2,16.9,27.7,15.2,96,21.41,22.299999999999997
2023-04-06,2.1,17.8,28.9,13.7,95,18.85,23.35
2023-04-07,5.9,18.8,27.9,14.9,96,17.99,23.35
2023-04-08,5.2,19.5,27.7,6.9,97,18.51,23.6
2023-04-09,0.7,18.2,28.0,11.1,100,20.3,23.1
2023-04-10,19.5,19.6,28.5,11.9,97,17.34,24.05
2023-04-11,10.1,18.7,28.0,17.0,97,16.85,23.35
2023-04-12,7.4,18.6,27.4,10.4,98,16.67,23.0
2023-04-13,0.6,18.5,28.7,10.2,98,20.24,23.6
2023-04-14,1.3,18.9,27.2,11.5,100,18.4,23.049999999999997
2023-04-15,0.3,18.3,28.2,10.8,100,21.14,23.25
2023-04-16,0.0,18.4,28.8,7.9,97,22.28,23.6
2023-04-17,0.3,18.8,28.7,9.5,92,22.04,23.75
2023-04-18,2.0,18.7,28.6,16.6,96,19.98,23.65
2023-04-19,4.4,19.7,25.2,22.5,97,13.79,22.45
2023-04-20,1.3,17.0,24.6,15.4,98,15.14,20.8
2023-04-21,0.3,15.2,28.3,12.2,87,21.99,21.75
2023-04-22,4.9,18.9,27.0,16.4,94,17.32,22.95
2023-04-23,0.0,17.8,27.1,16.1,90,17.5,22.450000000000003
2023-04-24,0.0,18.3,27.3,19.1,82,15.31,22.8
2023-04-25,0.6,17.5,28.3,10.8,89,21.07,22.9
2023-04-26,0.0,17.7,28.5,8.0,89,21.27,23.1
2023-04-27,0.0,17.1,28.1,6.4,97,19.95,22.6
2023-04-28,0.5,19.3,28.1,11.7,93,18.81,23.700000000000003
2023-04-29,0.2,17.9,28.7,6.7,98,20.97,23.299999999999997
2023-04-30,0.3,17.7,28.3,10.8,95,20.59,23.0
2023-05-01,0.0,16.9,28.8,9.7,97,22.12,22.85
2023-05-02,0.0,13.8,27.3,9.5,82,22.24,20.55
2023-05-03,0.0,13.6,27.8,9.0,76,21.77,20.7
2023-05-04,0.0,15.1,29.5,9.8,86,20.34,22.3
2023-05-05,0.0,17.0,30.2,14.5,86,20.34,23.6
2023-05-06,0.0,16.9,29.3,16.5,83,21.25,23.1
2023-05-07,0.0,16.4,29.4,17.4,84,21.36,22.9
2023-05-08,0.0,16.8,28.5,13.0,86,21.15,22.65
2023-05-09,0.0,15.9,28.2,9.6,88,19.48,22.05
2023-05-10,0.0,16.2,28.3,8.7,85,20.37,22.25
2023-05-11,0.0,16.0,28.1,10.1,89,19.88,22.05
2023-05-12,0.2,17.1,27.6,11.5,94,19.39,22.35
2023-05-13,0.0,13.6,27.0,9.4,85,20.85,20.3
2023-05-14,0.0,12.8,27.0,10.2,81,20.83,19.9
2023-05-15,0.0,13.6,27.3,10.9,81,20.65,20.45
2023-05-16,0.0,13.4,27.2,9.7,86,20.64,20.3
2023-05-17,0.0,13.6,27.8,10.0,81,20.55,20.7
2023-05-18,0.0,13.7,28.1,9.1,83,20.57,20.9
2023-05-19,0.0,13.0,27.8,9.7,80,20.78,20.4
2023-05-20,0.0,12.5,27.3,12.2,84,20.61,19.9
2023-05-21,0.0,13.4,26.9,15.1,78,19.9,20.15
2023-05-22,0.0,13.4,26.6,10.2,79,19.4,20.0
2023-05-23,0.0,15.0,26.4,16.9,74,17.41,20.7
