ds,y,tmin,tmax,vento,ur,radiacao,tmean
2024-05-31,0.0,15.0,25.7,21.3,71,17.83,20.35
2024-06-01,0.0,15.6,28.0,20.8,70,17.59,21.8
2024-06-02,0.0,18.8,29.1,19.7,66,15.02,23.950000000000003
2024-06-03,0.0,19.1,30.2,13.0,64,14.85,24.65
2024-06-04,0.0,17.6,28.7,16.8,61,17.21,23.15
2024-06-05,0.0,17.7,28.3,18.9,73,16.69,23.0
2024-06-06,0.0,18.9,29.1,15.3,63,17.06,24.0
2024-06-07,0.0,19.1,29.4,15.5,64,17.04,24.25
2024-06-08,0.0,19.5,29.7,17.3,62,17.07,24.6
2024-06-09,0.0,20.6,29.9,22.4,62,17.07,25.25
2024-06-10,0.0,20.4,29.7,18.9,61,16.96,25.049999999999997
2024-06-11,0.0,18.9,29.9,12.6,59,17.0,24.4
2024-06-12,0.0,19.3,29.9,15.5,58,16.86,24.6
2024-06-13,0.0,21.2,29.4,27.0,54,16.99,25.299999999999997
2024-06-14,0.0,22.3,30.1,27.7,49,16.91,26.200000000000003
2024-06-15,0.0,22.3,30.1,23.0,62,15.11,26.200000000000003
2024-06-16,0.0,20.9,30.5,19.2,65,16.52,25.7
2024-06-17,0.0,20.5,30.0,18.9,54,16.3,25.25
2024-06-18,0.0,21.0,29.7,20.3,54,16.48,25.35
2024-06-19,0.0,21.6,29.8,21.7,56,16.6,25.700000000000003
2024-06-20,0.0,20.3,30.8,17.1,53,16.81,25.55
2024-06-21,0.0,21.1,30.2,21.6,48,16.78,25.65
2024-06-22,0.0,22.0,30.5,26.8,55,16.51,26.25
2024-06-23,0.0,22.4,30.3,22.7,55,16.37,26.35
2024-06-24,0.0,21.6,30.2,21.8,59,14.24,25.9
2024-06-25,0.0,20.0,29.5,14.4,76,16.26,24.75
2024-06-26,0.1,17.0,27.3,14.8,95,15.33,22.15
2024-06-27,0.0,15.4,26.0,12.4,92,15.86,20.7
2024-06-28,0.0,18.5,29.1,23.9,80,14.36,23.8
2024-06-29,0.3,14.7,27.8,20.1,80,9.92,21.25
2024-06-30,0.0,13.7,21.7,20.1,79,10.87,17.7
2024-07-01,1.1,13.0,25.8,15.5,68,15.76,19.4
2024-07-02,0.0,16.8,30.0,19.6,86,16.25,23.4
2024-07-03,0.0,19.6,30.5,16.7,60,16.94,25.05
2024-07-04,0.0,19.4,30.5,14.4,48,16.44,24.95
2024-07-05,0.0,18.4,31.0,15.3,52,11.52,24.7
2024-07-06,0.0,16.8,29.0,14.1,82,15.24,22.9
2024-07-07,0.0,16.3,26.8,16.3,89,11.14,21.55
2024-07-08,3.3,13.5,18.3,10.4,93,4.75,15.9
2024-07-09,6.6,12.9,17.8,11.6,96,7.01,15.350000000000001
2024-07-10,0.5,12.0,20.3,14.2,92,8.88,16.15
2024-07-11,0.0,13.7,25.8,17.3,93,16.73,19.75
2024-07-12,0.2,12.0,17.6,21.0,92,10.57,14.8
2024-07-13,0.0,10.7,22.1,18.9,91,15.18,16.4
2024-07-14,0.0,10.0,22.7,16.7,90,16.89,16.35
2024-07-15,0.0,10.6,23.2,15.6,95,17.1,16.9
2024-07-16,0.0,12.9,26.7,15.5,91,17.09,19.8
2024-07-17,0.0,16.0,27.9,12.5,88,17.22,21.95
2024-07-18,0.0,17.4,28.9,20.4,62,17.77,23.15
2024-07-19,0.0,19.4,30.0,16.8,52,17.87,24.7
2024-07-20,0.0,18.0,29.2,16.4,54,18.14,23.6
2024-07-21,0.0,17.2,30.0,17.5,53,18.29,23.6
2024-07-22,0.0,18.9,30.0,15.5,44,18.22,24.45
2024-07-23,0.0,17.2,29.6,16.6,53,18.29,23.4
2024-07-24,0.0,19.8,29.7,20.2,45,18.23,24.75
2024-07-25,0.0,18.2,31.2,10.2,43,18.08,24.7
2024-07-26,0.0,20.1,32.1,14.3,44,17.76,26.1
2024-07-27,0.0,20.9,32.6,15.9,39,18.01,26.75
2024-07-28,0.0,20.5,32.2,19.4,42,18.37,26.35
2024-07-29,0.0,19.1,31.8,17.9,67,16.66,25.450000000000003
2024-07-30,0.0,17.6,28.9,21.6,79,17.7,23.25
2024-07-31,0.0,17.4,30.8,24.9,66,18.27,24.1
2024-08-01,0.0,20.6,33.5,23.1,51,16.05,27.05
2024-08-02,0.0,23.3,32.3,23.2,34,15.43,27.799999999999997
2024-08-03,0.0,23.9,32.8,27.8,36,18.23,28.349999999999998
2024-08-04,0.0,22.4,32.5,21.5,39,16.97,27.45
2024-08-05,0.0,22.4,32.7,19.7,41,18.71,27.55
2024-08-06,0.0,22.1,31.7,23.4,39,18.99,26.9
2024-08-07,0.0,22.4,32.1,26.2,40,18.87,27.25
2024-08-08,7.7,17.7,24.6,14.1,98,4.38,21.15
2024-08-09,17.2,8.4,16.6,19.5,98,3.66,12.5
2024-08-10,0.0,5.6,17.6,15.7,91,20.39,11.600000000000001
2024-08-11,0.0,8.9,22.2,20.2,68,20.35,15.55
2024-08-12,0.0,9.4,21.9,16.8,65,19.39,15.649999999999999
2024-08-13,0.0,8.9,23.4,16.9,56,19.36,16.15
2024-08-14,0.0,14.8,30.3,23.3,47,18.14,22.55
2024-08-15,0.0,19.8,34.0,17.8,42,19.82,26.9
2024-08-16,0.0,22.4,35.3,17.1,39,19.72,28.849999999999998
2024-08-17,0.0,23.1,36.0,17.9,35,19.87,29.55
2024-08-18,0.0,23.0,36.2,19.4,35,16.09,29.6
2024-08-19,0.0,24.4,35.9,16.7,34,19.5,30.15
2024-08-20,0.0,21.9,37.6,15.3,42,19.41,29.75
2024-08-21,0.0,24.7,35.7,21.7,27,20.15,30.200000000000003
2024-08-22,0.0,25.5,35.0,28.7,30,20.13,30.25
2024-08-23,0.0,21.0,26.5,16.0,70,15.46,23.75
2024-08-24,28.5,14.0,20.1,17.6,95,6.64,17.05
2024-08-25,0.7,10.5,14.1,20.9,81,4.94,12.3
2024-08-26,0.0,7.7,20.1,21.6,64,20.65,13.9
2024-08-27,0.0,13.2,27.6,26.7,59,20.1,20.4
2024-08-28,0.0,16.7,32.4,24.0,44,20.31,24.549999999999997
2024-08-29,0.0,20.3,34.1,22.1,45,20.48,27.200000000000003
2024-08-30,0.0,21.9,34.4,25.7,40,20.51,28.15
2024-08-31,0.0,22.8,34.9,18.0,39,20.37,28.85
2024-09-01,0.0,18.7,33.8,15.5,63,20.12,26.25
2024-09-02,0.0,17.1,34.8,16.1,72,20.67,25.95
2024-09-03,0.0,22.0,36.1,20.0,38,20.89,29.05
2024-09-04,0.0,23.4,37.3,21.6,32,20.19,30.349999999999998
2024-09-05,0.0,18.5,29.9,16.2,76,19.85,24.2
2024-09-06,0.0,17.4,34.8,15.9,84,20.47,26.099999999999998
2024-09-07,0.0,21.8,37.4,18.8,46,20.25,29.6
2024-09-08,0.0,24.5,37.8,21.8,32,20.87,31.15
2024-09-09,0.0,25.4,37.2,24.5,26,21.22,31.3
2024-09-10,0.0,24.3,36.8,16.6,25,21.35,30.549999999999997
2024-09-11,0.0,22.8,37.1,24.1,28,21.1,29.950000000000003
2024-09-12,0.0,25.4,37.1,23.5,38,20.31,31.25
2024-09-13,0.0,21.3,37.0,22.9,50,20.54,29.15
2024-09-14,0.0,21.4,31.0,21.2,82,13.75,26.2
2024-09-15,2.8,19.2,27.9,17.2,93,11.21,23.549999999999997
2024-09-16,0.5,18.3,27.2,15.6,95,17.95,22.75
2024-09-17,0.0,17.1,29.2,25.7,93,20.35,23.15
2024-09-18,0.4,21.0,34.6,23.2,56,19.7,27.8
2024-09-19,0.0,23.2,37.5,28.2,62,19.54,30.35
2024-09-20,18.5,21.9,35.5,25.3,84,17.64,28.7
2024-09-21,12.4,19.5,32.2,25.6,92,18.6,25.85
2024-09-22,0.0,23.6,36.0,16.8,52,20.96,29.8
2024-09-23,0.0,25.3,37.2,19.6,50,19.83,31.25
2024-09-24,0.0,26.2,38.8,17.3,42,19.12,32.5
2024-09-25,0.0,25.4,38.4,14.6,41,20.23,31.9
2024-09-26,1.0,22.4,36.0,22.4,90,19.09,29.2
2024-09-27,0.2,19.7,27.9,16.4,91,20.53,23.799999999999997
2024-09-28,0.0,18.8,33.1,16.6,61,22.88,25.950000000000003
2024-09-29,0.0,22.4,36.6,21.7,53,22.63,29.5
2024-09-30,0.0,24.5,37.7,22.4,51,17.27,31.1
2024-10-01,0.0,26.6,36.7,21.2,42,20.75,31.650000000000002
2024-10-02,0.0,26.4,36.0,24.2,50,19.75,31.2
2024-10-03,1.8,24.4,36.5,16.2,71,20.45,30.45
2024-10-04,0.0,23.0,35.6,18.3,80,22.31,29.3
2024-10-05,0.0,22.9,35.5,24.0,65,24.26,29.2
2024-10-06,0.0,22.6,38.4,21.4,46,25.34,30.5
2024-10-07,0.0,23.4,39.0,19.6,39,25.63,31.2
2024-10-08,0.0,25.6,37.9,21.4,40,22.8,31.75
2024-10-09,3.8,22.2,34.6,28.6,95,20.54,28.4
2024-10-10,12.3,21.6,28.3,19.5,92,10.14,24.950000000000003
2024-10-11,11.8,20.5,26.2,30.6,93,11.86,23.35
2024-10-12,0.0,18.3,30.9,13.8,97,24.49,24.6
2024-10-13,0.0,21.3,33.6,15.8,71,23.42,27.450000000000003
2024-10-14,0.0,23.5,35.0,21.3,57,23.9,29.25
2024-10-15,0.0,23.9,35.1,17.1,62,24.42,29.5
2024-10-16,0.0,21.0,34.0,14.4,76,24.72,27.5
2024-10-17,0.2,24.2,36.0,12.2,67,21.7,30.1
2024-10-18,11.1,22.1,31.3,23.1,89,22.32,26.700000000000003
2024-10-19,10.8,20.6,24.0,12.8,97,8.48,22.3
2024-10-20,7.9,20.5,27.1,18.5,97,14.98,23.8
2024-10-21,2.3,20.4,30.2,19.2,95,23.86,25.299999999999997
2024-10-22,5.8,21.9,32.7,19.8,94,22.25,27.3
2024-10-23,2.0,23.3,32.7,20.4,80,22.95,28.0
2024-10-24,1.0,25.7,32.5,29.5,71,24.27,29.1
2024-10-25,0.7,22.7,32.6,19.6,90,23.93,27.65
2024-10-26,21.9,21.3,26.4,13.4,96,5.12,23.85
2024-10-27,0.0,20.5,30.0,12.1,85,20.08,25.25
2024-10-28,13.7,22.3,29.6,14.6,93,18.57,25.950000000000003
2024-10-29,0.1,20.9,31.3,16.8,94,25.57,26.1
2024-10-30,0.0,22.1,32.9,13.7,82,26.63,27.5
2024-10-31,0.0,23.2,32.8,16.5,66,26.1,28.0
2024-11-01,6.6,22.0,30.9,16.9,94,18.2,26.45
2024-11-02,11.6,21.9,25.4,25.6,97,11.03,23.65
2024-11-03,7.3,20.8,25.9,21.7,96,15.2,23.35
2024-11-04,1.6,21.3,29.9,19.4,95,22.74,25.6
2024-11-05,6.1,21.5,29.6,11.2,97,20.83,25.55
2024-11-06,8.5,21.4,27.6,18.0,97,18.25,24.5
2024-11-07,12.6,20.9,27.0,19.3,97,17.95,23.95
2024-11-08,2.1,20.9,28.9,14.4,100,21.37,24.9
2024-11-09,0.0,19.5,30.9,10.7,84,26.85,25.2
2024-11-10,0.0,21.7,32.0,15.4,79,21.97,26.85
2024-11-11,0.0,23.0,32.9,18.8,71,26.93,27.95
2024-11-12,0.9,18.3,31.1,23.5,80,22.73,24.700000000000003
2024-11-13,0.4,15.6,27.2,18.3,78,21.38,21.4
2024-11-14,0.0,17.9,33.1,14.3,72,25.9,25.5
2024-11-15,1.3,22.5,33.6,13.9,77,21.38,28.05
2024-11-16,0.6,23.3,34.0,14.7,81,24.69,28.65
2024-11-17,3.0,24.0,32.1,14.8,79,20.95,28.05
2024-11-18,4.2,23.7,32.5,13.4,84,19.8,28.1
2024-11-19,8.6,23.1,31.7,14.0,89,23.16,27.4
2024-11-20,14.4,23.4,31.8,12.3,94,22.91,27.6
2024-11-21,3.5,22.9,29.5,9.2,98,16.01,26.2
2024-11-22,19.8,22.1,29.6,12.1,96,20.02,25.85
2024-11-23,1.2,21.8,31.1,12.1,96,26.37,26.450000000000003
2024-11-24,0.0,23.0,33.3,15.3,82,28.72,28.15
2024-11-25,0.0,22.6,35.7,19.0,68,25.86,29.150000000000002
2024-11-26,0.5,24.6,34.8,18.9,67,26.25,29.7
2024-11-27,2.3,25.1,33.3,19.5,74,25.61,29.2
2024-11-28,3.8,25.7,31.8,31.4,74,24.48,28.75
2024-11-29,5.7,23.8,32.7,20.0,87,20.16,28.25
2024-11-30,1.8,24.2,31.3,15.0,83,21.7,27.75
2024-12-01,1.0,24.3,31.8,16.5,92,21.99,28.05
2024-12-02,10.9,22.4,27.6,25.3,98,15.54,25.0
2024-12-03,14.7,21.9,26.9,20.3,99,12.86,24.4
2024-12-04,2.7,21.1,26.2,15.8,99,15.89,23.65
2024-12-05,2.0,20.8,29.7,14.0,93,24.56,25.25
2024-12-06,2.1,22.6,30.0,22.1,90,22.61,26.3
2024-12-07,2.5,23.9,31.3,24.5,85,24.75,27.6
2024-12-08,2.2,24.2,30.2,19.4,82,23.94,27.2
2024-12-09,3.6,24.4,31.2,17.2,82,23.47,27.799999999999997
2024-12-10,3.5,23.6,30.6,13.1,88,21.03,27.1
2024-12-11,2.6,22.3,31.3,11.7,94,25.51,26.8
2024-12-12,2.2,23.4,32.1,14.7,85,21.66,27.75
2024-12-13,3.5,22.3,30.1,18.3,89,18.97,26.200000000000003
2024-12-14,20.8,20.7,25.3,20.2,97,13.0,23.0
2024-12-15,0.3,20.2,28.8,12.3,99,22.99,24.5
2024-12-16,0.0,19.7,30.3,13.6,83,29.38,25.0
2024-12-17,0.0,19.8,32.1,12.5,77,31.05,25.950000000000003
2024-12-18,0.0,22.0,33.3,12.0,78,28.02,27.65
2024-12-19,3.0,25.0,30.4,23.9,77,23.42,27.7
2024-12-20,6.0,23.2,28.2,24.2,91,16.7,25.7
2024-12-21,3.7,22.1,30.7,18.9,98,23.38,26.4
2024-12-22,1.3,22.0,29.3,14.2,97,16.3,25.65
2024-12-23,6.7,22.2,33.5,13.5,96,24.9,27.85
2024-12-24,17.4,21.9,30.3,11.4,98,20.7,26.1
2024-12-25,30.6,21.4,24.9,11.7,98,10.63,23.15
2024-12-26,0.6,20.2,28.3,15.2,95,23.9,24.25
2024-12-27,0.0,20.1,29.8,11.7,80,26.37,24.950000000000003
2024-12-28,0.0,21.2,31.9,14.6,75,29.42,26.549999999999997
2024-12-29,0.0,19.8,33.1,13.6,71,30.5,26.450000000000003
2024-12-30,0.0,21.2,33.4,14.5,65,29.19,27.299999999999997
2024-12-31,0.0,23.2,34.8,13.9,80,29.43,29.0
2025-01-01,1.1,24.2,33.7,15.3,77,26.57,28.950000000000003
2025-01-02,2.5,24.2,31.2,17.4,86,23.17,27.7
2025-01-03,4.5,22.1,31.1,12.5,91,23.88,26.6
2025-01-04,10.7,22.8,31.2,13.5,94,18.86,27.0
2025-01-05,1.9,22.1,30.7,8.1,92,26.23,26.4
2025-01-06,0.0,22.1,33.2,14.8,87,30.46,27.650000000000002
2025-01-07,0.0,22.4,33.1,13.1,94,28.56,27.75
2025-01-08,0.2,22.2,33.2,13.0,92,26.42,27.700000000000003
2025-01-09,0.7,22.8,33.2,12.2,88,25.6,28.0
2025-01-10,2.3,24.0,32.5,10.0,78,24.54,28.25
2025-01-11,2.0,24.5,32.8,13.1,82,28.53,28.65
2025-01-12,0.1,22.0,32.7,12.2,90,28.18,27.35
2025-01-13,0.5,23.2,31.7,11.0,86,25.82,27.45
2025-01-14,4.3,21.3,31.3,9.0,94,24.56,26.3
2025-01-15,3.9,23.0,31.6,10.0,85,22.81,27.3
2025-01-16,0.0,22.3,34.5,11.4,79,28.95,28.4
2025-01-17,23.7,23.3,33.3,13.6,95,19.68,28.299999999999997
2025-01-18,35.0,21.4,23.4,15.0,100,4.77,22.4
2025-01-19,10.6,22.2,28.5,19.8,95,19.63,25.35
2025-01-20,4.5,21.3,28.2,19.7,95,20.19,24.75
2025-01-21,1.1,20.7,29.7,17.9,97,23.49,25.2
2025-01-22,0.5,21.8,30.7,14.6,92,25.82,26.25
2025-01-23,14.0,22.7,31.5,15.9,90,19.98,27.1
2025-01-24,0.0,21.6,33.6,13.4,94,26.94,27.6
2025-01-25,27.8,22.2,34.1,16.4,99,19.1,28.15
2025-01-26,5.2,22.2,32.6,13.6,97,27.35,27.4
2025-01-27,3.0,22.7,30.3,14.7,98,22.88,26.5
2025-01-28,2.6,22.1,32.7,15.7,92,25.21,27.400000000000002
2025-01-29,16.4,23.2,31.8,14.9,90,21.11,27.5
2025-01-30,8.2,22.4,31.2,12.6,92,23.71,26.799999999999997
2025-01-31,9.4,22.3,29.6,14.9,91,21.7,25.950000000000003
2025-02-01,2.6,21.2,29.2,12.6,98,22.14,25.2
2025-02-02,1.1,21.4,30.6,12.6,93,23.46,26.0
2025-02-03,5.0,22.5,29.8,10.9,89,19.77,26.15
2025-02-04,1.3,21.7,30.2,16.3,94,22.81,25.95
2025-02-05,9.5,22.5,29.0,22.3,92,19.85,25.75
2025-02-06,2.9,22.4,28.1,15.9,90,17.27,25.25
2025-02-07,8.6,22.1,29.4,11.4,90,17.99,25.75
2025-02-08,0.2,21.9,31.5,14.1,87,26.66,26.7
2025-02-09,0.0,21.2,32.4,17.0,82,26.17,26.799999999999997
2025-02-10,0.8,21.9,34.9,14.5,84,26.74,28.4
2025-02-11,2.5,22.6,31.5,12.8,82,22.92,27.05
2025-02-12,3.3,22.4,30.2,16.5,85,20.76,26.299999999999997
2025-02-13,7.0,22.4,30.1,13.4,95,20.55,26.25
2025-02-14,4.4,22.2,30.0,12.6,93,21.64,26.1
2025-02-15,0.1,22.8,31.7,10.3,91,25.16,27.25
2025-02-16,1.7,23.6,31.7,17.4,88,24.1,27.65
2025-02-17,0.7,22.9,31.7,14.6,86,24.42,27.299999999999997
2025-02-18,13.8,21.1,31.5,21.1,95,20.01,26.3
2025-02-19,0.7,21.4,31.3,10.3,91,26.62,26.35
2025-02-20,13.0,22.3,31.9,10.8,88,20.89,27.1
2025-02-21,1.7,22.3,32.5,12.4,92,25.98,27.4
2025-02-22,3.4,23.0,33.0,13.1,86,25.76,28.0
2025-02-23,8.7,22.4,32.2,19.0,94,20.19,27.3
2025-02-24,14.2,22.6,30.7,14.2,89,20.03,26.65
2025-02-25,17.3,21.2,26.3,13.6,96,11.74,23.75
2025-02-26,5.4,22.5,28.5,15.4,95,16.35,25.5
2025-02-27,7.9,22.2,27.4,12.6,93,15.08,24.799999999999997
2025-02-28,1.1,21.6,30.0,9.7,92,23.39,25.8
2025-03-01,0.5,22.0,31.3,13.0,88,24.37,26.65
2025-03-02,6.7,22.1,31.5,15.5,84,22.89,26.8
2025-03-03,3.6,23.1,29.9,12.2,87,16.07,26.5
2025-03-04,0.5,21.9,32.3,15.9,90,23.58,27.099999999999998
2025-03-05,8.3,23.0,30.2,10.8,83,19.11,26.6
2025-03-06,0.6,22.4,31.6,15.2,85,24.42,27.0
2025-03-07,1.4,21.7,32.1,15.5,85,23.59,26.9
2025-03-08,0.0,22.9,31.5,14.0,76,19.99,27.2
2025-03-09,4.3,21.8,31.1,9.9,95,24.44,26.450000000000003
2025-03-10,2.4,21.6,28.9,8.6,94,18.54,25.25
2025-03-11,10.1,21.6,29.1,11.0,99,15.56,25.35
2025-03-12,5.9,21.1,29.9,15.9,99,21.53,25.5
2025-03-13,3.1,21.4,26.8,13.9,98,16.84,24.1
2025-03-14,0.3,21.0,30.0,10.3,92,24.69,25.5
2025-03-15,0.9,21.8,30.8,11.7,92,24.06,26.3
2025-03-16,0.0,20.8,33.2,12.3,81,25.05,27.0
2025-03-17,7.8,23.0,33.5,11.6,94,21.92,28.25
2025-03-18,11.8,21.9,30.5,11.8,90,21.92,26.2
2025-03-19,0.0,20.5,30.1,10.9,91,24.23,25.3
2025-03-20,0.1,21.3,31.0,13.9,84,23.39,26.15
2025-03-21,0.0,21.9,31.1,18.0,81,22.49,26.5
2025-03-22,0.1,22.5,32.6,16.8,75,23.38,27.55
2025-03-23,1.0,21.9,27.5,14.9,90,12.95,24.7
2025-03-24,1.7,22.2,28.7,13.7,90,18.17,25.45
2025-03-25,1.1,22.1,30.9,9.9,91,18.77,26.5
2025-03-26,11.1,21.5,31.2,13.3,98,18.87,26.35
2025-03-27,0.1,22.9,32.5,10.3,86,20.85,27.7
2025-03-28,1.5,22.0,32.5,13.7,94,19.48,27.25
2025-03-29,5.0,21.2,30.1,15.2,94,15.39,25.65
2025-03-30,5.6,22.5,32.4,15.2,94,20.5,27.45
2025-03-31,7.3,21.9,26.2,12.7,97,6.95,24.049999999999997
2025-04-01,2.3,22.2,27.9,12.3,94,17.97,25.049999999999997
2025-04-02,4.7,22.1,30.9,10.5,96,19.02,26.5
2025-04-03,0.9,21.6,30.5,8.1,95,20.66,26.05
2025-04-04,0.7,21.8,29.6,17.7,97,20.49,25.700000000000003
2025-04-05,0.3,18.7,27.3,20.4,89,17.37,23.0
2025-04-06,0.0,19.5,28.6,25.7,78,19.4,24.05
2025-04-07,2.7,20.6,30.6,18.8,95,21.32,25.6
2025-04-08,10.3,20.7,29.9,16.7,98,16.92,25.299999999999997
2025-04-09,1.5,20.3,27.4,12.0,99,15.78,23.85
2025-04-10,0.9,19.8,28.2,9.4,98,20.56,24.0
2025-04-11,1.4,21.0,30.5,13.2,90,17.28,25.75
2025-04-12,3.5,20.6,29.8,18.5,99,11.1,25.200000000000003
2025-04-13,6.4,19.9,25.6,12.4,99,14.07,22.75
2025-04-14,1.9,19.4,28.1,11.7,98,18.8,23.75
2025-04-15,11.5,21.1,27.7,13.0,97,17.22,24.4
2025-04-16,12.4,19.8,26.1,10.1,98,13.31,22.950000000000003
2025-04-17,9.5,20.1,28.1,13.6,98,13.86,24.1
2025-04-18,20.5,20.7,26.6,14.9,97,12.19,23.65
2025-04-19,11.5,20.2,25.6,21.1,99,11.75,22.9
2025-04-20,1.2,21.0,27.4,14.8,100,14.4,24.2
2025-04-21,1.7,21.1,28.0,13.3,99,15.96,24.55
2025-04-22,2.9,21.1,28.4,15.9,93,18.52,24.75
2025-04-23,0.1,21.0,28.1,15.0,86,14.62,24.55
2025-04-24,19.4,21.0,25.1,14.8,99,5.86,23.05
2025-04-25,18.6,20.5,26.1,22.3,100,12.92,23.3
2025-04-26,1.6,21.6,28.3,13.6,95,17.58,24.950000000000003
2025-04-27,4.5,20.7,27.8,21.3,97,15.1,24.25
2025-04-28,4.3,20.0,26.6,13.9,99,14.7,23.3
2025-04-29,0.0,15.4,24.5,13.3,94,20.49,19.95
2025-04-30,0.0,14.2,25.4,11.4,88,21.01,19.799999999999997
2025-05-01,0.0,17.0,26.8,15.7,84,20.47,21.9
2025-05-02,0.0,16.9,28.9,15.6,90,20.38,22.9
2025-05-03,0.0,18.6,29.7,14.0,93,16.81,24.15
2025-05-04,0.0,20.5,30.2,15.1,89,18.19,25.35
2025-05-05,0.0,20.1,29.7,16.8,76,18.55,24.9
2025-05-06,0.0,19.3,29.8,17.3,84,19.4,24.55
2025-05-07,0.0,20.3,29.9,14.9,79,19.16,25.1
2025-05-08,0.0,21.4,30.2,17.8,79,18.77,25.799999999999997
2025-05-09,2.9,22.2,29.9,22.3,94,17.41,26.049999999999997
2025-05-10,2.9,17.8,24.0,15.4,98,6.46,20.9
2025-05-11,0.4,16.0,24.2,16.4,97,11.47,20.1
2025-05-12,1.3,18.7,26.7,20.2,95,17.16,22.7
2025-05-13,0.2,19.0,27.8,16.8,96,17.26,23.4
2025-05-14,0.2,19.4,27.1,19.1,92,17.32,23.25
2025-05-15,0.0,18.7,27.4,20.4,85,18.83,23.049999999999997
2025-05-16,0.0,18.7,28.4,17.2,85,17.18,23.549999999999997
2025-05-17,0.0,19.5,28.5,18.0,81,17.16,24.0
2025-05-18,0.8,20.1,27.5,19.8,80,16.17,23.8
2025-05-19,0.1,20.1,28.6,14.0,83,16.85,24.35
2025-05-20,0.0,20.1,28.8,11.3,87,16.87,24.450000000000003
2025-05-21,0.0,19.1,28.6,11.7,73,17.83,23.85
2025-05-22,0.0,18.2,28.7,11.1,72,18.08,23.45
2025-05-23,0.0,18.3,28.9,14.2,78,17.78,23.6
2025-05-24,0.0,18.4,29.5,15.5,74,18.21,23.95
2025-05-25,0.0,19.4,30.2,14.8,67,17.56,24.799999999999997
2025-05-26,0.0,20.4,30.4,18.2,66,16.95,25.4
2025-05-27,0.0,21.9,29.8,25.0,61,15.69,25.85
2025-05-28,34.5,10.6,24.3,24.4,98,7.32,17.45
2025-05-29,0.0,7.9,15.1,13.8,90,17.27,11.5
2025-05-30,0.0,6.4,18.9,12.4,89,18.2,12.649999999999999
2025-05-31,0.0,11.0,23.6,14.5,87,15.46,17.3
2025-06-01,0.0,15.2,25.8,13.9,84,16.7,20.5
2025-06-02,2.3,17.0,28.0,16.4,90,13.5,22.5
2025-06-03,0.6,17.5,27.8,17.9,90,15.8,22.65
2025-06-04,0.6,19.9,28.8,19.7,89,15.52,24.35
2025-06-05,1.2,21.8,28.1,22.4,85,13.98,24.950000000000003
2025-06-06,3.2,19.2,27.1,16.1,96,15.2,23.15
2025-06-07,0.1,18.6,28.3,14.5,94,15.43,23.450000000000003
2025-06-08,32.1,17.7,22.4,15.0,99,6.81,20.049999999999997
2025-06-09,0.3,15.1,22.2,14.4,99,13.07,18.65
2025-06-10,0.0,11.1,22.1,14.1,92,17.27,16.6
2025-06-11,0.0,13.5,21.8,14.9,83,13.97,17.65
2025-06-12,0.0,12.2,21.2,23.7,81,17.33,16.7
2025-06-13,0.0,13.5,24.5,24.4,80,15.0,19.0
2025-06-14,0.2,18.0,28.7,23.7,81,14.97,23.35
2025-06-15,12.7,18.0,24.8,14.8,99,12.84,21.4
2025-06-16,2.4,18.5,27.9,18.3,98,15.84,23.2
2025-06-17,0.0,19.9,27.8,17.0,78,16.47,23.85
2025-06-18,0.0,18.3,28.0,15.5,71,16.56,23.15
2025-06-19,0.0,19.2,28.1,14.7,89,15.95,23.65
2025-06-20,0.0,16.6,24.9,12.2,100,13.4,20.75
2025-06-21,0.0,15.0,25.3,11.2,99,15.24,20.15
2025-06-22,0.0,19.3,27.1,26.9,85,13.21,23.200000000000003
2025-06-23,23.2,11.7,22.7,26.4,99,3.8,17.2
2025-06-24,0.0,6.2,15.5,17.1,81,17.82,10.85
2025-06-25,0.0,7.9,23.7,22.8,80,16.41,15.8
2025-06-26,1.1,19.5,25.6,20.6,94,13.63,22.55
2025-06-27,1.6,16.9,27.2,12.0,99,14.59,22.049999999999997
2025-06-28,0.0,19.8,28.8,19.4,92,16.29,24.3
2025-06-29,2.3,18.1,27.3,17.8,98,14.8,22.700000000000003
2025-06-30,0.0,11.6,17.2,15.4,89,7.37,14.399999999999999
2025-07-01,0.0,9.6,18.8,16.1,87,16.15,14.2
2025-07-02,0.0,9.3,21.6,14.7,87,16.63,15.450000000000001
2025-07-03,0.0,12.9,22.6,19.3,95,16.59,17.75
2025-07-04,0.0,13.1,23.4,22.1,92,17.03,18.25
2025-07-05,0.0,14.4,25.7,16.1,87,17.15,20.05
2025-07-06,0.0,15.0,25.9,13.4,76,17.45,20.45
2025-07-07,0.0,15.4,26.1,16.1,73,17.1,20.75
2025-07-08,0.0,15.4,25.4,12.7,74,16.79,20.4
2025-07-09,0.0,14.5,25.2,15.4,71,17.3,19.85
2025-07-10,0.0,15.2,27.1,15.8,69,16.5,21.15
2025-07-11,0.0,16.5,27.7,16.4,65,15.71,22.1
2025-07-12,0.0,16.6,27.1,14.8,60,17.52,21.85
2025-07-13,0.0,17.2,27.6,15.9,62,17.33,22.4
2025-07-14,0.0,17.0,28.6,14.4,72,16.67,22.8
2025-07-15,0.0,18.4,29.2,13.8,56,17.58,23.799999999999997
2025-07-16,0.0,18.3,28.8,15.4,52,17.75,23.55
2025-07-17,0.0,15.2,26.7,14.0,73,15.64,20.95
2025-07-18,0.0,10.3,23.1,16.3,72,17.64,16.700000000000003
