ds,y,tmin,tmax,vento,ur,radiacao,tmean
2020-03-09,0.5,16.5,25.8,13.0,94,22.0,21.15
2020-03-10,0.4,17.0,26.1,13.6,95,22.49,21.55
2020-03-11,0.4,17.5,26.7,14.8,94,22.94,22.1
2020-03-12,0.2,16.8,27.7,14.4,94,25.14,22.25
2020-03-13,0.0,17.1,28.5,15.1,95,24.42,22.8
2020-03-14,4.2,18.4,27.8,15.7,95,20.8,23.1
2020-03-15,4.6,19.0,27.3,10.9,97,19.39,23.15
2020-03-16,9.2,18.3,27.2,10.5,98,20.1,22.75
2020-03-17,3.2,18.0,27.4,11.3,97,18.68,22.7
2020-03-18,0.4,17.2,28.0,11.5,97,22.64,22.6
2020-03-19,2.4,18.1,26.9,10.6,98,15.59,22.5
2020-03-20,17.1,19.5,25.9,15.5,99,12.91,22.7
2020-03-21,4.1,17.9,25.2,14.9,99,13.19,21.549999999999997
2020-03-22,0.6,17.6,26.1,13.8,80,20.87,21.85
2020-03-23,0.0,16.7,25.5,18.9,84,20.66,21.1
2020-03-24,0.0,13.3,24.6,16.2,85,25.53,18.950000000000003
2020-03-25,0.0,13.4,24.2,15.5,92,19.58,18.8
2020-03-26,0.0,13.8,25.0,17.0,95,21.24,19.4
2020-03-27,0.0,14.9,25.5,16.7,94,20.47,20.2
2020-03-28,0.0,18.5,25.4,14.5,80,15.54,21.95
2020-03-29,15.2,18.3,25.9,12.5,96,14.61,22.1
2020-03-30,6.0,17.1,26.2,8.3,98,15.36,21.65
2020-03-31,2.7,18.1,27.3,11.3,98,21.09,22.700000000000003
2020-04-01,1.1,18.1,27.0,12.1,96,19.53,22.55
2020-04-02,0.9,18.5,26.9,16.4,96,16.76,22.7
2020-04-03,5.5,19.0,27.6,22.4,95,17.91,23.3
2020-04-04,0.0,16.4,26.6,12.5,95,23.6,21.5
2020-04-05,0.0,14.6,27.5,16.5,93,22.79,21.05
2020-04-06,0.1,16.9,28.1,14.8,97,16.51,22.5
2020-04-07,1.3,18.2,29.0,15.7,96,19.87,23.6
2020-04-08,3.4,18.0,25.0,15.8,96,13.67,21.5
2020-04-09,0.3,17.2,25.4,10.3,88,16.46,21.299999999999997
2020-04-10,0.5,15.1,25.7,12.6,95,17.05,20.4
2020-04-11,1.4,16.1,25.8,15.0,96,16.09,20.950000000000003
2020-04-12,0.0,15.1,26.5,16.7,91,19.45,20.8
2020-04-13,0.6,15.4,24.9,17.2,93,15.87,20.15
2020-04-14,2.7,15.5,25.7,18.1,97,13.52,20.6
2020-04-15,1.0,16.9,24.0,17.6,98,12.55,20.45
2020-04-16,0.9,17.7,25.1,9.8,98,13.18,21.4
2020-04-17,1.3,18.0,26.0,14.2,95,16.81,22.0
2020-04-18,0.1,15.7,25.3,15.5,88,16.38,20.5
2020-04-19,0.0,15.8,24.5,12.2,87,14.0,20.15
2020-04-20,0.0,15.9,25.5,10.9,88,17.66,20.7
2020-04-21,0.0,13.6,24.8,8.8,96,18.18,19.2
2020-04-22,0.4,14.4,25.3,10.8,93,17.92,19.85
2020-04-23,0.0,14.8,26.0,17.9,95,17.37,20.4
2020-04-24,0.0,14.7,26.2,18.1,95,17.11,20.45
2020-04-25,0.0,13.9,25.9,14.7,95,20.28,19.9
2020-04-26,0.0,13.2,26.2,11.0,93,20.45,19.7
2020-04-27,0.0,14.6,25.0,14.1,94,20.64,19.8
2020-04-28,0.0,14.1,24.4,13.3,95,20.55,19.25
2020-04-29,0.0,11.7,24.0,11.3,89,20.4,17.85
2020-04-30,0.0,10.9,24.7,7.9,93,19.79,17.8
2020-05-01,0.0,13.3,25.8,9.7,79,19.74,19.55
2020-05-02,0.0,13.4,25.5,15.6,85,18.36,19.45
2020-05-03,0.0,13.8,24.2,16.0,97,16.74,19.0
2020-05-04,0.0,11.5,24.4,11.3,91,17.18,17.95
2020-05-05,0.0,12.6,25.0,16.8,95,15.56,18.8
2020-05-06,0.0,15.6,25.2,15.7,90,14.5,20.4
2020-05-07,5.8,14.6,21.1,15.8,89,10.95,17.85
2020-05-08,0.0,11.9,21.8,12.8,87,18.47,16.85
2020-05-09,0.0,10.6,22.0,14.0,95,19.54,16.3
2020-05-10,0.0,10.6,21.8,13.2,86,19.54,16.2
2020-05-11,0.0,10.4,21.6,15.6,87,19.5,16.0
2020-05-12,0.0,9.2,23.3,10.2,89,19.2,16.25
2020-05-13,0.0,12.1,24.3,19.4,84,15.1,18.2
2020-05-14,1.1,16.9,23.3,12.3,91,10.31,20.1
2020-05-15,3.3,16.1,21.8,11.7,96,11.77,18.950000000000003
2020-05-16,0.9,15.2,23.0,9.8,94,13.7,19.1
2020-05-17,0.1,14.5,23.2,9.6,97,14.41,18.85
2020-05-18,0.0,11.5,24.2,14.8,91,17.95,17.85
2020-05-19,0.0,13.1,24.4,18.7,95,16.47,18.75
2020-05-20,0.0,14.4,22.9,14.9,91,13.35,18.65
2020-05-21,0.3,13.7,23.3,13.4,93,14.19,18.5
2020-05-22,0.0,14.1,24.5,13.4,95,15.44,19.3
2020-05-23,3.9,16.5,21.2,18.1,95,8.36,18.85
2020-05-24,27.3,11.6,18.0,13.7,98,3.86,14.8
2020-05-25,0.0,8.4,17.8,13.7,100,14.63,13.100000000000001
2020-05-26,0.0,7.3,18.2,14.5,91,18.13,12.75
2020-05-27,0.0,5.5,20.0,9.0,89,18.2,12.75
2020-05-28,0.0,5.4,21.0,10.9,97,17.63,13.2
2020-05-29,0.0,8.4,22.8,12.2,94,18.22,15.600000000000001
2020-05-30,0.0,8.4,20.5,12.6,93,17.82,14.45
2020-05-31,0.0,7.3,20.1,9.9,92,17.39,13.700000000000001
2020-06-01,0.0,9.8,21.2,10.4,81,17.48,15.5
2020-06-02,0.0,8.4,22.1,9.4,89,17.12,15.25
2020-06-03,0.0,11.1,24.4,11.0,93,15.22,17.75
2020-06-04,0.0,16.1,23.3,11.4,94,9.0,19.700000000000003
2020-06-05,0.2,15.9,24.0,11.0,92,12.23,19.95
2020-06-06,0.0,13.0,23.8,12.3,94,13.95,18.4
2020-06-07,1.5,14.3,23.4,9.8,94,11.92,18.85
2020-06-08,0.1,14.2,24.1,9.3,99,13.45,19.15
2020-06-09,0.2,13.8,24.8,8.5,96,14.27,19.3
2020-06-10,0.9,14.9,25.0,9.3,97,12.33,19.95
2020-06-11,0.0,15.6,26.1,11.0,97,15.99,20.85
2020-06-12,0.0,13.6,25.9,8.4,89,15.97,19.75
2020-06-13,0.0,13.8,24.9,8.6,94,15.76,19.35
2020-06-14,0.0,14.6,25.1,18.5,92,15.07,19.85
2020-06-15,0.0,13.8,23.0,18.0,92,12.75,18.4
2020-06-16,0.0,14.2,23.2,15.1,94,12.71,18.7
2020-06-17,0.0,13.6,22.5,15.8,95,14.37,18.05
2020-06-18,0.0,11.5,22.0,12.4,96,14.84,16.75
2020-06-19,0.0,10.8,23.2,8.5,94,16.32,17.0
2020-06-20,0.0,11.7,24.5,9.2,95,14.96,18.1
2020-06-21,0.0,13.1,24.2,10.6,97,15.94,18.65
2020-06-22,0.0,11.1,24.1,8.6,93,16.59,17.6
2020-06-23,0.0,12.9,22.8,11.4,83,15.33,17.85
2020-06-24,0.0,9.3,22.4,10.3,86,16.54,15.85
2020-06-25,0.0,12.6,24.0,12.5,86,15.91,18.3
2020-06-26,0.0,13.2,24.1,11.6,91,15.58,18.65
2020-06-27,2.5,12.6,24.1,23.9,100,14.25,18.35
2020-06-28,0.0,12.1,21.5,15.3,100,14.46,16.8
2020-06-29,0.1,12.1,21.0,16.3,92,10.62,16.55
2020-06-30,0.0,13.0,22.0,22.6,96,10.95,17.5
2020-07-01,0.2,13.6,23.0,26.4,93,10.3,18.3
2020-07-02,0.0,8.6,21.1,11.2,92,17.12,14.850000000000001
2020-07-03,0.0,11.3,21.9,10.6,76,16.9,16.6
2020-07-04,0.0,11.0,23.5,13.4,95,15.9,17.25
2020-07-05,0.0,12.9,23.5,13.0,97,13.51,18.2
2020-07-06,0.0,11.9,24.6,10.2,93,15.63,18.25
2020-07-07,0.0,13.8,25.0,15.8,88,16.89,19.4
2020-07-08,0.0,14.3,24.6,19.2,71,16.81,19.450000000000003
2020-07-09,0.0,12.5,23.8,14.0,86,13.71,18.15
2020-07-10,0.0,13.4,23.8,18.6,96,13.87,18.6
2020-07-11,0.0,13.1,23.0,17.8,96,12.08,18.05
2020-07-12,0.0,12.6,24.3,13.7,85,16.28,18.45
2020-07-13,0.0,13.1,25.5,9.1,86,17.08,19.3
2020-07-14,0.1,13.7,24.5,11.8,85,14.4,19.1
2020-07-15,0.2,13.6,24.1,15.6,96,15.05,18.85
2020-07-16,0.0,13.9,23.2,14.3,88,12.78,18.55
2020-07-17,0.1,12.1,23.0,11.5,96,15.96,17.55
2020-07-18,0.0,13.9,23.3,14.2,93,15.34,18.6
2020-07-19,0.0,11.9,21.6,13.9,96,15.97,16.75
2020-07-20,0.0,10.6,23.1,12.9,90,17.68,16.85
2020-07-21,0.0,13.5,24.0,8.2,87,17.6,18.75
2020-07-22,0.0,11.1,24.6,11.9,85,18.14,17.85
2020-07-23,0.0,13.0,24.3,14.9,90,18.16,18.65
2020-07-24,0.0,12.0,23.3,14.8,85,18.48,17.65
2020-07-25,0.0,12.2,23.5,14.9,96,14.88,17.85
2020-07-26,0.0,13.4,25.0,14.1,77,18.39,19.2
2020-07-27,0.0,14.8,24.1,15.8,90,13.68,19.450000000000003
2020-07-28,0.0,13.1,25.3,15.0,90,17.4,19.2
2020-07-29,0.0,16.0,25.9,15.8,78,15.66,20.95
2020-07-30,0.4,14.1,22.2,16.6,93,12.15,18.15
2020-07-31,0.0,13.0,24.1,18.9,84,17.19,18.55
2020-08-01,0.0,12.9,22.8,15.0,90,15.31,17.85
2020-08-02,0.0,11.8,22.6,16.0,95,17.74,17.200000000000003
2020-08-03,0.0,10.5,22.5,14.3,92,19.62,16.5
2020-08-04,0.0,9.6,23.6,15.6,84,19.61,16.6
2020-08-05,0.0,9.9,23.4,16.1,86,19.73,16.65
2020-08-06,0.0,9.8,23.4,17.2,85,19.74,16.6
2020-08-07,0.0,10.4,23.5,14.0,91,19.87,16.95
2020-08-08,0.0,11.5,24.0,12.7,85,17.57,17.75
2020-08-09,0.0,14.1,22.8,10.7,78,13.04,18.45
2020-08-10,0.0,12.5,24.1,14.5,81,16.57,18.3
2020-08-11,0.0,12.0,24.5,11.1,82,19.5,18.25
2020-08-12,0.0,12.6,26.3,11.8,95,19.03,19.45
2020-08-13,0.0,13.9,27.2,14.3,91,18.71,20.55
2020-08-14,0.0,14.5,27.4,11.6,82,19.38,20.95
2020-08-15,0.0,16.5,27.5,17.2,76,19.91,22.0
2020-08-16,0.0,15.9,27.5,15.6,81,16.19,21.7
2020-08-17,0.0,16.8,23.0,12.9,86,10.16,19.9
2020-08-18,0.0,15.6,27.8,15.6,85,16.46,21.7
2020-08-19,0.0,16.4,29.4,18.8,76,20.39,22.9
2020-08-20,0.2,17.2,28.7,21.2,76,19.48,22.95
2020-08-21,7.2,12.4,16.9,11.6,93,4.76,14.649999999999999
2020-08-22,4.9,10.9,16.6,14.1,93,6.94,13.75
2020-08-23,0.0,8.7,20.9,17.7,88,19.66,14.799999999999999
2020-08-24,0.0,7.8,21.0,17.4,86,21.79,14.4
2020-08-25,0.0,8.1,21.5,14.5,91,21.9,14.8
2020-08-26,0.0,5.8,24.3,16.7,83,21.99,15.05
2020-08-27,0.0,11.5,26.4,16.5,94,21.7,18.95
2020-08-28,0.0,13.1,26.6,18.2,95,21.1,19.85
2020-08-29,0.0,12.9,27.5,16.9,86,21.75,20.2
2020-08-30,0.0,13.1,27.9,12.8,82,21.64,20.5
2020-08-31,0.0,16.0,29.5,18.4,72,21.68,22.75
2020-09-01,0.0,15.4,27.5,18.5,90,17.85,21.45
2020-09-02,0.0,14.6,26.9,18.0,92,20.73,20.75
2020-09-03,0.0,14.6,27.1,15.9,88,22.17,20.85
2020-09-04,0.0,13.3,29.0,15.3,75,22.32,21.15
2020-09-05,0.0,14.8,29.8,18.4,66,22.69,22.3
2020-09-06,0.0,13.4,28.9,17.4,79,22.89,21.15
2020-09-07,0.0,12.3,30.1,15.3,76,22.94,21.200000000000003
2020-09-08,0.0,14.2,30.2,17.5,67,22.71,22.2
2020-09-09,0.0,16.8,31.3,18.1,73,22.59,24.05
2020-09-10,0.0,16.1,30.8,14.5,81,22.37,23.450000000000003
2020-09-11,0.0,16.5,31.8,13.2,61,19.6,24.15
2020-09-12,0.0,18.5,32.2,16.0,56,20.2,25.35
2020-09-13,0.0,16.8,30.1,17.4,66,23.17,23.450000000000003
2020-09-14,0.0,15.1,29.5,16.1,66,23.4,22.3
2020-09-15,0.0,16.4,28.8,18.5,81,19.42,22.6
2020-09-16,0.0,14.8,28.8,13.1,93,22.09,21.8
2020-09-17,0.0,16.1,30.8,12.2,66,22.92,23.450000000000003
2020-09-18,0.0,16.6,32.3,16.7,68,20.62,24.45
2020-09-19,0.0,18.2,31.8,17.1,58,16.58,25.0
2020-09-20,0.3,18.9,26.5,13.7,80,15.1,22.7
2020-09-21,21.4,16.4,25.2,15.5,96,13.71,20.799999999999997
2020-09-22,8.4,14.9,19.0,17.0,96,7.76,16.95
2020-09-23,0.2,14.7,21.6,19.8,82,9.03,18.15
2020-09-24,0.0,13.5,26.1,13.8,95,21.53,19.8
2020-09-25,0.0,14.6,27.5,14.7,96,22.71,21.05
2020-09-26,0.0,15.2,29.8,15.2,84,24.65,22.5
2020-09-27,0.0,17.8,32.1,11.1,62,25.05,24.950000000000003
2020-09-28,0.0,17.4,33.5,13.9,68,24.42,25.45
2020-09-29,0.0,19.3,33.5,15.3,73,23.08,26.4
2020-09-30,0.0,19.2,33.5,13.6,87,22.72,26.35
2020-10-01,0.0,19.7,33.8,10.8,72,23.5,26.75
2020-10-02,0.0,21.0,34.5,14.2,64,24.79,27.75
2020-10-03,0.0,20.8,34.2,18.5,70,21.68,27.5
2020-10-04,0.9,21.0,33.0,25.9,82,22.17,27.0
2020-10-05,0.1,20.1,32.8,17.3,84,22.85,26.45
2020-10-06,0.0,20.5,33.9,16.1,76,22.61,27.2
2020-10-07,0.0,22.0,35.9,19.5,68,20.69,28.95
2020-10-08,0.1,20.6,32.0,14.6,73,21.43,26.3
2020-10-09,0.8,19.8,32.2,18.3,91,18.42,26.0
2020-10-10,5.1,18.6,28.7,18.9,96,18.36,23.65
2020-10-11,0.0,15.1,27.4,18.7,81,21.14,21.25
2020-10-12,0.0,15.4,28.5,16.8,83,18.47,21.95
2020-10-13,0.6,17.2,30.5,14.5,88,21.61,23.85
2020-10-14,2.3,19.6,31.1,15.3,82,20.96,25.35
2020-10-15,1.0,17.5,26.8,16.7,94,16.57,22.15
2020-10-16,0.9,16.8,25.4,17.8,91,13.43,21.1
2020-10-17,1.6,15.3,25.2,17.6,88,16.34,20.25
2020-10-18,1.1,15.7,26.9,17.5,77,20.9,21.299999999999997
2020-10-19,1.2,16.8,26.2,16.5,90,13.83,21.5
2020-10-20,1.3,16.6,22.8,12.3,96,10.44,19.700000000000003
2020-10-21,1.0,16.6,27.5,18.7,98,18.69,22.05
2020-10-22,1.4,17.1,27.0,18.9,73,19.68,22.05
2020-10-23,0.8,17.0,28.3,17.3,86,23.04,22.65
2020-10-24,6.7,16.8,23.3,14.0,96,9.66,20.05
2020-10-25,3.1,16.0,27.4,14.9,97,20.19,21.7
2020-10-26,0.1,15.4,27.5,10.1,97,20.66,21.45
2020-10-27,0.2,16.4,29.5,16.3,91,24.07,22.95
2020-10-28,0.0,18.3,32.2,19.5,84,27.86,25.25
2020-10-29,1.5,16.9,33.2,15.1,75,25.12,25.05
2020-10-30,11.5,16.6,25.4,19.6,92,12.68,21.0
2020-10-31,1.8,15.6,23.6,14.3,88,16.25,19.6
2020-11-01,3.1,13.4,23.6,20.2,86,20.15,18.5
2020-11-02,0.0,9.8,24.0,20.8,89,28.08,16.9
2020-11-03,31.5,12.4,23.2,15.3,95,18.62,17.8
2020-11-04,0.8,14.4,24.7,16.7,96,24.67,19.55
2020-11-05,0.1,12.6,24.6,16.8,93,23.1,18.6
2020-11-06,0.0,13.9,27.4,18.4,91,27.58,20.65
2020-11-07,0.1,15.4,29.2,15.5,87,24.58,22.3
2020-11-08,0.4,18.8,30.0,16.6,91,24.73,24.4
2020-11-09,3.5,17.8,30.9,22.2,96,26.24,24.35
2020-11-10,19.6,19.1,23.6,9.1,97,9.81,21.35
2020-11-11,12.5,18.6,28.2,16.6,98,22.21,23.4
2020-11-12,25.5,18.9,25.5,10.9,97,18.23,22.2
2020-11-13,16.4,18.1,23.3,11.9,99,12.21,20.700000000000003
2020-11-14,6.2,17.9,25.5,14.1,98,14.85,21.7
2020-11-15,0.2,17.4,28.5,9.7,98,26.5,22.95
2020-11-16,6.0,18.2,27.6,14.5,93,21.47,22.9
2020-11-17,3.6,16.8,28.4,15.9,99,22.0,22.6
2020-11-18,7.7,18.4,26.4,12.2,97,14.42,22.4
2020-11-19,8.7,18.3,25.9,14.1,96,18.36,22.1
2020-11-20,0.0,14.5,26.2,18.0,96,27.93,20.35
2020-11-21,0.4,14.6,25.8,19.8,84,23.77,20.2
2020-11-22,1.5,16.7,26.2,17.2,86,21.95,21.45
2020-11-23,1.0,16.3,26.2,16.6,86,23.26,21.25
2020-11-24,0.4,16.4,27.0,16.0,94,26.02,21.7
2020-11-25,0.9,16.4,26.8,14.5,94,23.79,21.6
2020-11-26,0.8,17.2,28.2,13.4,94,24.61,22.7
2020-11-27,0.4,17.5,28.2,15.5,80,25.08,22.85
2020-11-28,0.0,17.2,29.5,16.3,88,29.81,23.35
2020-11-29,0.0,17.3,28.2,13.4,88,21.13,22.75
2020-11-30,13.3,18.2,29.8,10.7,95,27.41,24.0
2020-12-01,9.4,18.7,27.4,13.2,97,22.44,23.049999999999997
2020-12-02,4.4,19.0,23.6,9.2,96,11.39,21.3
2020-12-03,2.5,17.5,28.1,17.1,98,21.65,22.8
2020-12-04,2.8,18.5,31.4,14.4,96,26.74,24.95
2020-12-05,14.6,19.9,29.6,12.1,93,24.58,24.75
2020-12-06,11.2,19.0,24.6,18.9,95,10.83,21.8
2020-12-07,37.1,19.0,25.7,15.2,99,12.9,22.35
2020-12-08,13.6,18.7,25.6,13.8,99,16.3,22.15
2020-12-09,9.1,18.3,25.0,8.7,98,14.84,21.65
2020-12-10,5.2,17.1,25.9,8.5,98,20.15,21.5
2020-12-11,7.1,17.8,25.8,14.5,95,16.35,21.8
2020-12-12,8.2,18.3,26.5,14.0,98,18.5,22.4
2020-12-13,7.2,18.8,25.1,10.6,99,13.47,21.950000000000003
2020-12-14,0.0,18.8,29.1,11.6,98,28.12,23.950000000000003
2020-12-15,0.1,19.0,30.1,15.7,93,27.19,24.55
2020-12-16,2.0,18.6,29.0,10.2,96,27.71,23.8
2020-12-17,0.0,19.4,27.4,9.2,95,17.76,23.4
2020-12-18,4.1,18.5,29.1,10.0,98,25.24,23.8
2020-12-19,5.4,18.6,28.0,11.7,98,20.96,23.3
2020-12-20,0.8,19.6,28.7,10.2,93,23.75,24.15
2020-12-21,3.6,20.5,29.1,11.7,87,24.88,24.8
2020-12-22,17.6,20.1,25.9,11.5,93,16.5,23.0
2020-12-23,14.3,18.5,25.5,17.4,93,20.17,22.0
2020-12-24,18.6,17.2,23.9,16.3,92,14.63,20.549999999999997
2020-12-25,8.6,16.8,23.0,13.6,94,15.17,19.9
2020-12-26,9.2,17.1,25.5,12.0,97,21.55,21.3
2020-12-27,25.1,18.1,21.0,11.6,97,7.19,19.55
2020-12-28,11.0,17.4,23.7,9.5,96,11.01,20.549999999999997
2020-12-29,7.6,18.2,25.8,8.5,97,15.21,22.0
2020-12-30,0.0,18.1,27.2,12.6,95,19.75,22.65
2020-12-31,4.7,17.5,26.9,21.3,91,22.55,22.2
2021-01-01,8.2,17.1,26.9,14.6,97,21.99,22.0
2021-01-02,10.2,17.5,26.3,11.5,97,21.44,21.9
2021-01-03,10.5,17.0,25.3,13.4,95,22.54,21.15
2021-01-04,0.8,17.1,26.7,14.6,96,24.61,21.9
2021-01-05,0.7,17.3,27.4,10.0,98,25.42,22.35
2021-01-06,7.8,18.6,28.2,14.0,96,22.86,23.4
2021-01-07,6.9,18.6,29.0,14.8,99,18.59,23.8
2021-01-08,4.0,19.7,26.0,11.6,98,16.45,22.85
2021-01-09,5.1,19.9,27.7,8.0,95,21.68,23.799999999999997
2021-01-10,13.5,19.8,26.5,10.8,97,16.78,23.15
2021-01-11,8.4,20.0,26.5,11.9,98,17.11,23.25
2021-01-12,6.4,20.2,28.0,12.5,95,20.43,24.1
2021-01-13,13.7,19.6,27.0,12.4,96,18.08,23.3
2021-01-14,2.9,18.8,26.6,13.0,97,22.39,22.700000000000003
2021-01-15,21.0,18.0,25.9,12.5,95,19.84,21.95
2021-01-16,0.8,18.3,25.8,15.5,95,24.67,22.05
2021-01-17,0.9,19.5,25.8,17.1,90,19.04,22.65
2021-01-18,0.4,18.6,28.0,11.9,92,26.28,23.3
2021-01-19,0.0,18.9,29.0,11.7,78,26.15,23.95
2021-01-20,0.0,17.1,28.6,16.6,93,25.77,22.85
2021-01-21,0.0,17.6,28.3,14.4,85,27.75,22.950000000000003
2021-01-22,0.1,17.8,27.7,13.3,88,25.1,22.75
2021-01-23,0.9,17.6,27.1,12.6,94,23.99,22.35
2021-01-24,0.4,18.1,27.5,12.6,89,25.62,22.8
2021-01-25,0.3,19.1,28.0,10.5,81,25.05,23.55
2021-01-26,0.8,18.4,28.2,11.5,83,22.91,23.299999999999997
2021-01-27,0.0,19.5,28.6,12.2,75,26.48,24.05
2021-01-28,0.0,16.8,29.4,11.2,78,27.56,23.1
2021-01-29,0.0,19.4,29.4,10.9,67,24.55,24.4
2021-01-30,0.0,19.5,29.6,10.5,74,24.78,24.55
2021-01-31,1.3,19.5,30.0,13.4,82,24.72,24.75
2021-02-01,7.9,20.1,29.1,9.4,95,18.67,24.6
2021-02-02,4.7,18.6,28.5,11.6,97,22.8,23.55
2021-02-03,0.2,18.2,29.5,10.8,94,25.19,23.85
2021-02-04,1.2,18.5,29.9,18.4,95,24.99,24.2
2021-02-05,36.7,20.0,25.0,13.5,97,13.41,22.5
2021-02-06,19.7,19.0,25.6,13.9,99,16.26,22.3
2021-02-07,2.6,16.7,25.1,13.1,97,21.9,20.9
2021-02-08,4.3,16.5,24.0,15.1,91,21.58,20.25
2021-02-09,10.4,15.4,23.9,13.1,93,21.58,19.65
2021-02-10,2.6,16.0,25.6,16.3,95,21.38,20.8
2021-02-11,7.7,17.0,25.5,13.4,96,17.94,21.25
2021-02-12,20.8,18.2,24.6,14.0,95,15.51,21.4
2021-02-13,24.9,18.2,23.5,11.5,97,10.33,20.85
2021-02-14,6.1,17.9,26.5,10.0,96,22.33,22.2
2021-02-15,8.1,18.6,26.5,13.9,99,21.13,22.55
2021-02-16,0.9,16.9,26.9,12.6,99,24.0,21.9
2021-02-17,0.2,18.9,27.5,10.4,95,20.49,23.2
2021-02-18,1.6,19.0,26.7,11.4,94,21.88,22.85
2021-02-19,1.4,19.0,27.9,11.3,98,24.65,23.45
2021-02-20,1.3,18.5,27.0,12.4,94,19.89,22.75
2021-02-21,1.1,18.3,26.5,13.0,95,19.19,22.4
2021-02-22,2.4,18.5,27.6,14.9,95,23.86,23.05
2021-02-23,0.0,16.0,27.8,13.1,97,24.36,21.9
2021-02-24,0.0,16.1,28.8,13.5,94,26.67,22.450000000000003
2021-02-25,1.5,19.0,26.5,11.2,86,20.2,22.75
2021-02-26,16.1,17.9,23.3,11.4,95,9.65,20.6
2021-02-27,5.6,18.2,23.8,10.1,96,9.93,21.0
2021-02-28,0.0,17.1,26.1,15.0,93,20.27,21.6
2021-03-01,0.8,17.5,24.9,17.3,93,15.97,21.2
2021-03-02,1.4,17.2,26.5,13.4,95,21.15,21.85
2021-03-03,0.0,16.5,27.5,12.7,93,23.13,22.0
2021-03-04,0.1,16.9,27.2,15.1,85,23.49,22.049999999999997
2021-03-05,4.5,18.6,26.0,22.3,95,18.52,22.3
2021-03-06,19.1,19.2,23.0,12.7,96,9.12,21.1
2021-03-07,11.2,18.0,22.1,8.5,98,7.73,20.05
2021-03-08,10.6,18.2,24.6,9.9,98,15.51,21.4
2021-03-09,3.1,16.2,25.5,9.0,98,18.9,20.85
2021-03-10,0.6,15.9,25.8,12.0,98,21.5,20.85
2021-03-11,1.2,17.5,27.4,11.6,97,22.12,22.45
2021-03-12,2.0,17.6,27.5,13.0,97,23.39,22.55
2021-03-13,9.6,18.4,27.8,11.6,95,21.39,23.1
2021-03-14,13.0,18.0,26.3,9.8,97,19.54,22.15
2021-03-15,0.5,17.1,26.5,10.4,94,22.05,21.8
2021-03-16,0.0,17.7,27.2,13.2,92,24.12,22.45
2021-03-17,0.3,16.7,27.4,10.9,92,23.65,22.049999999999997
2021-03-18,1.1,18.2,27.0,11.1,85,18.05,22.6
2021-03-19,3.1,18.1,27.5,10.8,94,20.25,22.8
2021-03-20,0.6,17.9,27.0,12.8,94,21.75,22.45
2021-03-21,0.3,16.6,26.6,13.0,95,22.4,21.6
2021-03-22,0.0,16.0,27.9,8.7,93,22.15,21.95
2021-03-23,0.1,17.2,27.8,10.2,92,20.3,22.5
2021-03-24,0.1,18.6,28.5,15.2,82,22.7,23.55
2021-03-25,0.6,17.8,28.1,11.3,85,21.9,22.950000000000003
2021-03-26,0.4,18.9,27.7,9.1,93,20.54,23.299999999999997
2021-03-27,0.9,17.4,29.0,10.5,96,22.78,23.2
2021-03-28,0.5,17.9,29.2,12.9,96,21.82,23.549999999999997
2021-03-29,2.9,17.1,27.8,9.0,96,20.48,22.450000000000003
2021-03-30,10.0,17.7,28.2,17.7,96,21.45,22.95
2021-03-31,1.0,15.7,26.5,19.1,100,20.29,21.1
2021-04-01,0.0,14.1,25.9,12.3,96,24.49,20.0
2021-04-02,0.0,12.7,26.6,15.5,93,24.44,19.65
2021-04-03,1.2,14.9,26.1,16.4,90,18.29,20.5
2021-04-04,0.0,15.9,27.0,16.8,91,20.73,21.45
2021-04-05,0.0,15.4,25.4,14.8,91,17.25,20.4
2021-04-06,3.1,15.2,25.6,14.1,94,15.12,20.4
2021-04-07,0.0,16.1,24.5,17.3,92,15.31,20.3
2021-04-08,0.0,14.8,25.5,16.6,91,22.82,20.15
2021-04-09,0.0,14.4,25.1,14.9,93,17.55,19.75
2021-04-10,0.0,13.4,25.7,8.7,96,23.49,19.55
2021-04-11,0.0,12.0,26.1,9.2,86,23.53,19.05
2021-04-12,0.0,14.4,27.2,10.2,78,23.29,20.8
2021-04-13,0.0,14.6,26.1,13.8,82,17.03,20.35
2021-04-14,0.0,14.6,25.1,17.1,95,16.1,19.85
2021-04-15,0.0,13.5,25.9,16.0,87,19.54,19.7
2021-04-16,0.0,12.6,25.0,13.0,84,20.91,18.8
2021-04-17,0.0,14.1,25.9,12.0,81,19.37,20.0
2021-04-18,7.1,16.7,20.0,9.8,92,6.58,18.35
2021-04-19,1.0,15.2,24.2,14.8,96,18.0,19.7
2021-04-20,0.0,11.2,24.8,15.9,99,21.0,18.0
2021-04-21,0.0,11.4,25.1,12.0,96,21.87,18.25
2021-04-22,0.0,11.9,24.5,12.5,97,19.85,18.2
2021-04-23,0.0,11.6,25.2,11.8,97,21.27,18.4
2021-04-24,0.0,12.4,26.1,12.0,94,20.93,19.25
2021-04-25,0.0,13.4,27.0,11.6,84,20.84,20.2
2021-04-26,0.0,14.0,27.4,12.0,82,19.82,20.7
2021-04-27,0.7,16.5,25.9,16.0,93,15.99,21.2
2021-04-28,0.1,14.6,25.2,10.9,97,18.82,19.9
2021-04-29,0.6,13.9,22.6,16.7,96,14.56,18.25
2021-04-30,0.0,12.8,24.0,15.8,88,17.62,18.4
